Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
t,3164,980,3202,1034,6,82,5,3183.0,998.5
a,3202,980,3240,1034,6,82,6,3221.0,994.5
t,3240,980,3278,1034,6,82,7,3259.0,998.5
i,3278,980,3316,1033,6,82,8,3297.0,1000.5
v,3316,980,3354,1033,6,82,9,3335.0,993.5
a,3354,980,3392,1034,6,82,10,3373.0,994.5
s,3392,980,3430,1034,6,82,11,3411.0,994.5
s,10,1106,48,1160,7,83,1,29.0,1120.5
u,48,1106,86,1160,7,83,2,67.0,1120.0
p,86,1106,124,1171,7,83,3,105.0,1126.0
e,124,1106,162,1160,7,83,4,143.0,1120.5
r,162,1106,200,1159,7,83,5,181.0,1120.0
i,200,1106,238,1159,7,83,6,219.0,1126.5
o,238,1106,276,1160,7,83,7,257.0,1120.5
r,276,1106,314,1159,7,83,8,295.0,1120.0
e,314,1106,352,1160,7,83,9,333.0,1120.5
s,352,1106,390,1160,7,83,10,371.0,1120.5
 ,390,1106,428,1159,7,83,0,409.0,1106.0
c,428,1106,466,1160,7,84,1,447.0,1120.5
o,466,1106,504,1160,7,84,2,485.0,1120.5
m,504,1106,542,1159,7,84,3,523.0,1120.0
o,542,1106,580,1160,7,84,4,561.0,1120.5
 ,580,1106,618,1159,7,84,0,599.0,1106.0
m,618,1106,656,1159,7,85,1,637.0,1120.0
e,656,1106,694,1160,7,85,2,675.0,1120.5
j,694,1106,732,1171,7,85,3,713.0,1132.5
o,732,1106,770,1160,7,85,4,751.0,1120.5
r,770,1106,808,1159,7,85,5,789.0,1120.0
 ,808,1106,846,1159,7,85,0,827.0,1106.0
c,846,1106,884,1160,7,86,1,865.0,1120.5
a,884,1106,922,1160,7,86,2,903.0,1120.5
p,922,1106,960,1171,7,86,3,941.0,1126.0
a,960,1106,998,1160,7,86,4,979.0,1120.5
c,998,1106,1036,1160,7,86,5,1017.0,1120.5
i,1036,1106,1074,1159,7,86,6,1055.0,1126.5
d,1074,1106,1112,1160,7,86,7,1093.0,1126.0
a,1112,1106,1150,1160,7,86,8,1131.0,1120.5
d,1150,1106,1188,1160,7,86,9,1169.0,1126.0
 ,1188,1106,1226,1159,7,86,0,1207.0,1106.0
p,1226,1106,1264,1171,7,87,1,1245.0,1126.0
a,1264,1106,1302,1160,7,87,2,1283.0,1120.5
r,1302,1106,1340,1159,7,87,3,1321.0,1120.0
a,1340,1106,1378,1160,7,87,4,1359.0,1120.5
 ,1378,1106,1416,1159,7,87,0,1397.0,1106.0
o,1416,1106,1454,1160,7,88,1,1435.0,1120.5
r,1454,1106,1492,1159,7,88,2,1473.0,1120.0
g,1492,1106,1530,1171,7,88,3,1511.0,1126.0
a,1530,1106,1568,1160,7,88,4,1549.0,1120.5
n,1568,1106,1606,1159,7,88,5,1587.0,1120.0
i,1606,1106,1644,1159,7,88,6,1625.0,1126.5
z,1644,1106,1682,1159,7,88,7,1663.0,1119.5
a,1682,1106,1720,1160,7,88,8,1701.0,1120.5
r,1720,1106,1758,1159,7,88,9,1739.0,1120.0
s,1758,1106,1796,1160,7,88,10,1777.0,1120.5
e,1796,1106,1834,1160,7,88,11,1815.0,1120.5
 ,1834,1106,1872,1159,7,88,0,1853.0,1106.0
s,1872,1106,1910,1160,7,89,1,1891.0,1120.5
o,1910,1106,1948,1160,7,89,2,1929.0,1120.5
c,1948,1106,1986,1160,7,89,3,1967.0,1120.5
i,1986,1106,2024,1159,7,89,4,2005.0,1126.5
a,2024,1106,2062,1160,7,89,5,2043.0,1120.5
l,2062,1106,2100,1159,7,89,6,2081.0,1125.5
m,2100,1106,2138,1159,7,89,7,2119.0,1120.0
e,2138,1106,2176,1160,7,89,8,2157.0,1120.5
n,2176,1106,2214,1159,7,89,9,2195.0,1120.0
t,2214,1106,2252,1160,7,89,10,2233.0,1124.5
e,2252,1106,2290,1160,7,89,11,2271.0,1120.5
",",2290,1106,2328,1168,7,89,12,2309.0,1115.5
 ,2328,1106,2366,1159,7,89,0,2347.0,1106.0
t,2366,1106,2404,1160,7,90,1,2385.0,1124.5
e,2404,1106,2442,1160,7,90,2,2423.0,1120.5
c,2442,1106,2480,1160,7,90,3,2461.0,1120.5
n,2480,1106,2518,1159,7,90,4,2499.0,1120.0
o,2518,1106,2556,1160,7,90,5,2537.0,1120.5
l,2556,1106,2594,1159,7,90,6,2575.0,1125.5
o,2594,1106,2632,1160,7,90,7,2613.0,1120.5
g,2632,1106,2670,1171,7,90,8,2651.0,1126.0
í,2670,1106,2708,1159,7,90,9,2689.0,1126.0
a,2708,1106,2746,1160,7,90,10,2727.0,1120.5
 ,2746,1106,2784,1159,7,90,0,2765.0,1106.0
m,2784,1106,2822,1159,7,91,1,2803.0,1120.0
á,2822,1106,2860,1160,7,91,2,2841.0,1126.5
s,2860,1106,2898,1160,7,91,3,2879.0,1120.5
 ,2898,1106,2936,1159,7,91,0,2917.0,1106.0
a,2936,1106,2974,1160,7,92,1,2955.0,1120.5
v,2974,1106,3012,1159,7,92,2,2993.0,1119.5
a,3012,1106,3050,1160,7,92,3,3031.0,1120.5
n,3050,1106,3088,1159,7,92,4,3069.0,1120.0
z,3088,1106,3126,1159,7,92,5,3107.0,1119.5
a,3126,1106,3164,1160,7,92,6,3145.0,1120.5
d,3164,1106,3202,1160,7,92,7,3183.0,1126.0
a,3202,1106,3240,1160,7,92,8,3221.0,1120.5
 ,3240,1106,3278,1159,7,92,0,3259.0,1106.0
y,3278,1106,3316,1171,7,93,1,3297.0,1125.5
 ,3316,1106,3354,1159,7,93,0,3335.0,1106.0
u,3354,1106,3392,1160,7,94,1,3373.0,1120.0
n,3392,1106,3430,1159,7,94,2,3411.0,1120.0
a,3430,1106,3468,1160,7,94,3,3449.0,1120.5
d,10,1232,48,1286,8,95,1,29.0,1252.0
i,48,1232,86,1285,8,95,2,67.0,1252.5
e,86,1232,124,1286,8,95,3,105.0,1246.5
t,124,1232,162,1286,8,95,4,143.0,1250.5
a,162,1232,200,1286,8,95,5,181.0,1246.5
 ,200,1232,238,1285,8,95,0,219.0,1232.0
m,238,1232,276,1285,8,96,1,257.0,1246.0
á,276,1232,314,1286,8,96,2,295.0,1252.5
s,314,1232,352,1286,8,96,3,333.0,1246.5
 ,352,1232,390,1285,8,96,0,371.0,1232.0
d,390,1232,428,1286,8,97,1,409.0,1252.0
i,428,1232,466,1285,8,97,2,447.0,1252.5
v,466,1232,504,1285,8,97,3,485.0,1245.5
e,504,1232,542,1286,8,97,4,523.0,1246.5
r,542,1232,580,1285,8,97,5,561.0,1246.0
s,580,1232,618,1286,8,97,6,599.0,1246.5
i,618,1232,656,1285,8,97,7,637.0,1252.5
f,656,1232,694,1285,8,97,8,675.0,1251.5
i,694,1232,732,1285,8,97,9,713.0,1252.5
c,732,1232,770,1286,8,97,10,751.0,1246.5
a,770,1232,808,1286,8,97,11,789.0,1246.5
d,808,1232,846,1286,8,97,12,827.0,1252.0
a,846,1232,884,1286,8,97,13,865.0,1246.5
",",884,1232,922,1294,8,97,14,903.0,1241.5
 ,922,1232,960,1285,8,97,0,941.0,1232.0
h,960,1232,998,1285,8,98,1,979.0,1251.5
a,998,1232,1036,1286,8,98,2,1017.0,1246.5
b,1036,1232,1074,1286,8,98,3,1055.0,1252.0
r,1074,1232,1112,1285,8,98,4,1093.0,1246.0
í,1112,1232,1150,1285,8,98,5,1131.0,1252.0
a,1150,1232,1188,1286,8,98,6,1169.0,1246.5
 ,1188,1232,1226,1285,8,98,0,1207.0,1232.0
i,1226,1232,1264,1285,8,99,1,1245.0,1252.5
n,1264,1232,1302,1285,8,99,2,1283.0,1246.0
c,1302,1232,1340,1286,8,99,3,1321.0,1246.5
l,1340,1232,1378,1285,8,99,4,1359.0,1251.5
i,1378,1232,1416,1285,8,99,5,1397.0,1252.5
n,1416,1232,1454,1285,8,99,6,1435.0,1246.0
a,1454,1232,1492,1286,8,99,7,1473.0,1246.5
d,1492,1232,1530,1286,8,99,8,1511.0,1252.0
o,1530,1232,1568,1286,8,99,9,1549.0,1246.5
 ,1568,1232,1606,1285,8,99,0,1587.0,1232.0
l,1606,1232,1644,1285,8,100,1,1625.0,1251.5
a,1644,1232,1682,1286,8,100,2,1663.0,1246.5
 ,1682,1232,1720,1285,8,100,0,1701.0,1232.0
b,1720,1232,1758,1286,8,101,1,1739.0,1252.0
a,1758,1232,1796,1286,8,101,2,1777.0,1246.5
l,1796,1232,1834,1285,8,101,3,1815.0,1251.5
a,1834,1232,1872,1286,8,101,4,1853.0,1246.5
n,1872,1232,1910,1285,8,101,5,1891.0,1246.0
z,1910,1232,1948,1285,8,101,6,1929.0,1245.5
a,1948,1232,1986,1286,8,101,7,1967.0,1246.5
 ,1986,1232,2024,1285,8,101,0,2005.0,1232.0
a,2024,1232,2062,1286,8,102,1,2043.0,1246.5
 ,2062,1232,2100,1285,8,102,0,2081.0,1232.0
s,2100,1232,2138,1286,8,103,1,2119.0,1246.5
u,2138,1232,2176,1286,8,103,2,2157.0,1246.0
 ,2176,1232,2214,1285,8,103,0,2195.0,1232.0
f,2214,1232,2252,1285,8,104,1,2233.0,1251.5
a,2252,1232,2290,1286,8,104,2,2271.0,1246.5
v,2290,1232,2328,1285,8,104,3,2309.0,1245.5
o,2328,1232,2366,1286,8,104,4,2347.0,1246.5
r,2366,1232,2404,1285,8,104,5,2385.0,1246.0
.,2404,1232,2442,1286,8,104,6,2423.0,1236.0
 ,2442,1232,2480,1285,8,104,0,2461.0,1232.0
A,2480,1232,2518,1285,8,105,1,2499.0,1250.0
d,2518,1232,2556,1286,8,105,2,2537.0,1252.0
e,2556,1232,2594,1286,8,105,3,2575.0,1246.5
m,2594,1232,2632,1285,8,105,4,2613.0,1246.0
á,2632,1232,2670,1286,8,105,5,2651.0,1252.5
s,2670,1232,2708,1286,8,105,6,2689.0,1246.5
",",2708,1232,2746,1294,8,105,7,2727.0,1241.5
 ,2746,1232,2784,1285,8,105,0,2765.0,1232.0
s,2784,1232,2822,1286,8,106,1,2803.0,1246.5
e,2822,1232,2860,1286,8,106,2,2841.0,1246.5
 ,2860,1232,2898,1285,8,106,0,2879.0,1232.0
c,2898,1232,2936,1286,8,107,1,2917.0,1246.5
o,2936,1232,2974,1286,8,107,2,2955.0,1246.5
n,2974,1232,3012,1285,8,107,3,2993.0,1246.0
s,3012,1232,3050,1286,8,107,4,3031.0,1246.5
i,3050,1232,3088,1285,8,107,5,3069.0,1252.5
d,3088,1232,3126,1286,8,107,6,3107.0,1252.0
e,3126,1232,3164,1286,8,107,7,3145.0,1246.5
r,3164,1232,3202,1285,8,107,8,3183.0,1246.0
a,3202,1232,3240,1286,8,107,9,3221.0,1246.5
 ,3240,1232,3278,1285,8,107,0,3259.0,1232.0
q,3278,1232,3316,1297,8,108,1,3297.0,1252.0
u,3316,1232,3354,1286,8,108,2,3335.0,1246.0
e,3354,1232,3392,1286,8,108,3,3373.0,1246.5
l,10,1358,48,1411,9,109,1,29.0,1377.5
a,48,1358,86,1412,9,109,2,67.0,1372.5
s,86,1358,124,1412,9,109,3,105.0,1372.5
 ,124,1358,162,1411,9,109,0,143.0,1358.0
p,162,1358,200,1423,9,110,1,181.0,1378.0
r,200,1358,238,1411,9,110,2,219.0,1372.0
e,238,1358,276,1412,9,110,3,257.0,1372.5
s,276,1358,314,1412,9,110,4,295.0,1372.5
i,314,1358,352,1411,9,110,5,333.0,1378.5
o,352,1358,390,1412,9,110,6,371.0,1372.5
n,390,1358,428,1411,9,110,7,409.0,1372.0
e,428,1358,466,1412,9,110,8,447.0,1372.5
s,466,1358,504,1412,9,110,9,485.0,1372.5
 ,504,1358,542,1411,9,110,0,523.0,1358.0
a,542,1358,580,1412,9,111,1,561.0,1372.5
m,580,1358,618,1411,9,111,2,599.0,1372.0
b,618,1358,656,1412,9,111,3,637.0,1378.0
i,656,1358,694,1411,9,111,4,675.0,1378.5
e,694,1358,732,1412,9,111,5,713.0,1372.5
n,732,1358,770,1411,9,111,6,751.0,1372.0
t,770,1358,808,1412,9,111,7,789.0,1376.5
a,808,1358,846,1412,9,111,8,827.0,1372.5
l,846,1358,884,1411,9,111,9,865.0,1377.5
e,884,1358,922,1412,9,111,10,903.0,1372.5
s,922,1358,960,1412,9,111,11,941.0,1372.5
 ,960,1358,998,1411,9,111,0,979.0,1358.0
d,998,1358,1036,1412,9,112,1,1017.0,1378.0
e,1036,1358,1074,1412,9,112,2,1055.0,1372.5
 ,1074,1358,1112,1411,9,112,0,1093.0,1358.0
l,1112,1358,1150,1411,9,113,1,1131.0,1377.5
a,1150,1358,1188,1412,9,113,2,1169.0,1372.5
 ,1188,1358,1226,1411,9,113,0,1207.0,1358.0
é,1226,1358,1264,1412,9,114,1,1245.0,1378.5
p,1264,1358,1302,1423,9,114,2,1283.0,1378.0
o,1302,1358,1340,1412,9,114,3,1321.0,1372.5
c,1340,1358,1378,1412,9,114,4,1359.0,1372.5
a,1378,1358,1416,1412,9,114,5,1397.0,1372.5
 ,1416,1358,1454,1411,9,114,0,1435.0,1358.0
p,1454,1358,1492,1423,9,115,1,1473.0,1378.0
u,1492,1358,1530,1412,9,115,2,1511.0,1372.0
d,1530,1358,1568,1412,9,115,3,1549.0,1378.0
i,1568,1358,1606,1411,9,115,4,1587.0,1378.5
e,1606,1358,1644,1412,9,115,5,1625.0,1372.5
r,1644,1358,1682,1411,9,115,6,1663.0,1372.0
o,1682,1358,1720,1412,9,115,7,1701.0,1372.5
n,1720,1358,1758,1411,9,115,8,1739.0,1372.0
 ,1758,1358,1796,1411,9,115,0,1777.0,1358.0
e,1796,1358,1834,1412,9,116,1,1815.0,1372.5
x,1834,1358,1872,1411,9,116,2,1853.0,1371.5
a,1872,1358,1910,1412,9,116,3,1891.0,1372.5
c,1910,1358,1948,1412,9,116,4,1929.0,1372.5
e,1948,1358,1986,1412,9,116,5,1967.0,1372.5
r,1986,1358,2024,1411,9,116,6,2005.0,1372.0
b,2024,1358,2062,1412,9,116,7,2043.0,1378.0
a,2062,1358,2100,1412,9,116,8,2081.0,1372.5
r,2100,1358,2138,1411,9,116,9,2119.0,1372.0
 ,2138,1358,2176,1411,9,116,0,2157.0,1358.0
l,2176,1358,2214,1411,9,117,1,2195.0,1377.5
a,2214,1358,2252,1412,9,117,2,2233.0,1372.5
 ,2252,1358,2290,1411,9,117,0,2271.0,1358.0
c,2290,1358,2328,1412,9,118,1,2309.0,1372.5
o,2328,1358,2366,1412,9,118,2,2347.0,1372.5
m,2366,1358,2404,1411,9,118,3,2385.0,1372.0
p,2404,1358,2442,1423,9,118,4,2423.0,1378.0
e,2442,1358,2480,1412,9,118,5,2461.0,1372.5
t,2480,1358,2518,1412,9,118,6,2499.0,1376.5
e,2518,1358,2556,1412,9,118,7,2537.0,1372.5
n,2556,1358,2594,1411,9,118,8,2575.0,1372.0
c,2594,1358,2632,1412,9,118,9,2613.0,1372.5
i,2632,1358,2670,1411,9,118,10,2651.0,1378.5
a,2670,1358,2708,1412,9,118,11,2689.0,1372.5
 ,2708,1358,2746,1411,9,118,0,2727.0,1358.0
p,2746,1358,2784,1423,9,119,1,2765.0,1378.0
o,2784,1358,2822,1412,9,119,2,2803.0,1372.5
r,2822,1358,2860,1411,9,119,3,2841.0,1372.0
 ,2860,1358,2898,1411,9,119,0,2879.0,1358.0
r,2898,1358,2936,1411,9,120,1,2917.0,1372.0
e,2936,1358,2974,1412,9,120,2,2955.0,1372.5
c,2974,1358,3012,1412,9,120,3,2993.0,1372.5
u,3012,1358,3050,1412,9,120,4,3031.0,1372.0
r,3050,1358,3088,1411,9,120,5,3069.0,1372.0
s,3088,1358,3126,1412,9,120,6,3107.0,1372.5
o,3126,1358,3164,1412,9,120,7,3145.0,1372.5
s,3164,1358,3202,1412,9,120,8,3183.0,1372.5
 ,3202,1358,3240,1411,9,120,0,3221.0,1358.0
y,3240,1358,3278,1423,9,121,1,3259.0,1377.5
a,3278,1358,3316,1412,9,121,2,3297.0,1372.5
l,10,1484,48,1537,10,122,1,29.0,1503.5
i,48,1484,86,1537,10,122,2,67.0,1504.5
m,86,1484,124,1537,10,122,3,105.0,1498.0
i,124,1484,162,1537,10,122,4,143.0,1504.5
t,162,1484,200,1538,10,122,5,181.0,1502.5
a,200,1484,238,1538,10,122,6,219.0,1498.5
d,238,1484,276,1538,10,122,7,257.0,1504.0
o,276,1484,314,1538,10,122,8,295.0,1498.5
s,314,1484,352,1538,10,122,9,333.0,1498.5
",",352,1484,390,1546,10,122,10,371.0,1493.5
 ,390,1484,428,1537,10,122,0,409.0,1484.0
a,428,1484,466,1538,10,123,1,447.0,1498.5
c,466,1484,504,1538,10,123,2,485.0,1498.5
e,504,1484,542,1538,10,123,3,523.0,1498.5
l,542,1484,580,1537,10,123,4,561.0,1503.5
e,580,1484,618,1538,10,123,5,599.0,1498.5
r,618,1484,656,1537,10,123,6,637.0,1498.0
a,656,1484,694,1538,10,123,7,675.0,1498.5
n,694,1484,732,1537,10,123,8,713.0,1498.0
d,732,1484,770,1538,10,123,9,751.0,1504.0
o,770,1484,808,1538,10,123,10,789.0,1498.5
 ,808,1484,846,1537,10,123,0,827.0,1484.0
e,846,1484,884,1538,10,124,1,865.0,1498.5
l,884,1484,922,1537,10,124,2,903.0,1503.5
 ,922,1484,960,1537,10,124,0,941.0,1484.0
d,960,1484,998,1538,10,125,1,979.0,1504.0
e,998,1484,1036,1538,10,125,2,1017.0,1498.5
c,1036,1484,1074,1538,10,125,3,1055.0,1498.5
l,1074,1484,1112,1537,10,125,4,1093.0,1503.5
i,1112,1484,1150,1537,10,125,5,1131.0,1504.5
v,1150,1484,1188,1537,10,125,6,1169.0,1497.5
e,1188,1484,1226,1538,10,125,7,1207.0,1498.5
 ,1226,1484,1264,1537,10,125,0,1245.0,1484.0
d,1264,1484,1302,1538,10,126,1,1283.0,1504.0
e,1302,1484,1340,1538,10,126,2,1321.0,1498.5
 ,1340,1484,1378,1537,10,126,0,1359.0,1484.0
l,1378,1484,1416,1537,10,127,1,1397.0,1503.5
a,1416,1484,1454,1538,10,127,2,1435.0,1498.5
s,1454,1484,1492,1538,10,127,3,1473.0,1498.5
 ,1492,1484,1530,1537,10,127,0,1511.0,1484.0
p,1530,1484,1568,1549,10,128,1,1549.0,1504.0
o,1568,1484,1606,1538,10,128,2,1587.0,1498.5
b,1606,1484,1644,1538,10,128,3,1625.0,1504.0
l,1644,1484,1682,1537,10,128,4,1663.0,1503.5
a,1682,1484,1720,1538,10,128,5,1701.0,1498.5
c,1720,1484,1758,1538,10,128,6,1739.0,1498.5
i,1758,1484,1796,1537,10,128,7,1777.0,1504.5
o,1796,1484,1834,1538,10,128,8,1815.0,1498.5
n,1834,1484,1872,1537,10,128,9,1853.0,1498.0
e,1872,1484,1910,1538,10,128,10,1891.0,1498.5
s,1910,1484,1948,1538,10,128,11,1929.0,1498.5
 ,1948,1484,1986,1537,10,128,0,1967.0,1484.0
n,1986,1484,2024,1537,10,129,1,2005.0,1498.0
e,2024,1484,2062,1538,10,129,2,2043.0,1498.5
a,2062,1484,2100,1538,10,129,3,2081.0,1498.5
n,2100,1484,2138,1537,10,129,4,2119.0,1498.0
d,2138,1484,2176,1538,10,129,5,2157.0,1504.0
e,2176,1484,2214,1538,10,129,6,2195.0,1498.5
r,2214,1484,2252,1537,10,129,7,2233.0,1498.0
t,2252,1484,2290,1538,10,129,8,2271.0,1502.5
a,2290,1484,2328,1538,10,129,9,2309.0,1498.5
l,2328,1484,2366,1537,10,129,10,2347.0,1503.5
e,2366,1484,2404,1538,10,129,11,2385.0,1498.5
s,2404,1484,2442,1538,10,129,12,2423.0,1498.5
 ,2442,1484,2480,1537,10,129,0,2461.0,1484.0
y,2480,1484,2518,1549,10,130,1,2499.0,1503.5
 ,2518,1484,2556,1537,10,130,0,2537.0,1484.0
c,2556,1484,2594,1538,10,131,1,2575.0,1498.5
o,2594,1484,2632,1538,10,131,2,2613.0,1498.5
n,2632,1484,2670,1537,10,131,3,2651.0,1498.0
s,2670,1484,2708,1538,10,131,4,2689.0,1498.5
o,2708,1484,2746,1538,10,131,5,2727.0,1498.5
l,2746,1484,2784,1537,10,131,6,2765.0,1503.5
i,2784,1484,2822,1537,10,131,7,2803.0,1504.5
d,2822,1484,2860,1538,10,131,8,2841.0,1504.0
a,2860,1484,2898,1538,10,131,9,2879.0,1498.5
n,2898,1484,2936,1537,10,131,10,2917.0,1498.0
d,2936,1484,2974,1538,10,131,11,2955.0,1504.0
o,2974,1484,3012,1538,10,131,12,2993.0,1498.5
 ,3012,1484,3050,1537,10,131,0,3031.0,1484.0
e,3050,1484,3088,1538,10,132,1,3069.0,1498.5
l,3088,1484,3126,1537,10,132,2,3107.0,1503.5
 ,3126,1484,3164,1537,10,132,0,3145.0,1484.0
d,3164,1484,3202,1538,10,133,1,3183.0,1504.0
o,3202,1484,3240,1538,10,133,2,3221.0,1498.5
m,3240,1484,3278,1537,10,133,3,3259.0,1498.0
i,3278,1484,3316,1537,10,133,4,3297.0,1504.5
n,3316,1484,3354,1537,10,133,5,3335.0,1498.0
i,3354,1484,3392,1537,10,133,6,3373.0,1504.5
o,3392,1484,3430,1538,10,133,7,3411.0,1498.5
d,10,1610,48,1664,11,134,1,29.0,1630.0
e,48,1610,86,1664,11,134,2,67.0,1624.5
 ,86,1610,124,1663,11,134,0,105.0,1610.0
l,124,1610,162,1663,11,135,1,143.0,1629.5
o,162,1610,200,1664,11,135,2,181.0,1624.5
s,200,1610,238,1664,11,135,3,219.0,1624.5
 ,238,1610,276,1663,11,135,0,257.0,1610.0
r,276,1610,314,1663,11,136,1,295.0,1624.0
e,314,1610,352,1664,11,136,2,333.0,1624.5
c,352,1610,390,1664,11,136,3,371.0,1624.5
i,390,1610,428,1663,11,136,4,409.0,1630.5
é,428,1610,466,1664,11,136,5,447.0,1630.5
n,466,1610,504,1663,11,136,6,485.0,1624.0
 ,504,1610,542,1663,11,136,0,523.0,1610.0
l,542,1610,580,1663,11,137,1,561.0,1629.5
l,580,1610,618,1663,11,137,2,599.0,1629.5
e,618,1610,656,1664,11,137,3,637.0,1624.5
g,656,1610,694,1675,11,137,4,675.0,1630.0
a,694,1610,732,1664,11,137,5,713.0,1624.5
d,732,1610,770,1664,11,137,6,751.0,1630.0
o,770,1610,808,1664,11,137,7,789.0,1624.5
s,808,1610,846,1664,11,137,8,827.0,1624.5
.,846,1610,884,1664,11,137,9,865.0,1614.0
