Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
e,238,1106,276,1160,7,85,1,257.0,1120.5
l,276,1106,314,1159,7,85,2,295.0,1125.5
l,314,1106,352,1159,7,85,3,333.0,1125.5
o,352,1106,390,1160,7,85,4,371.0,1120.5
s,390,1106,428,1160,7,85,5,409.0,1120.5
 ,428,1106,466,1159,7,85,0,447.0,1106.0
p,466,1106,504,1171,7,86,1,485.0,1126.0
u,504,1106,542,1160,7,86,2,523.0,1120.0
e,542,1106,580,1160,7,86,3,561.0,1120.5
d,580,1106,618,1160,7,86,4,599.0,1126.0
e,618,1106,656,1160,7,86,5,637.0,1120.5
n,656,1106,694,1159,7,86,6,675.0,1120.0
 ,694,1106,732,1159,7,86,0,713.0,1106.0
r,732,1106,770,1159,7,87,1,751.0,1120.0
e,770,1106,808,1160,7,87,2,789.0,1120.5
s,808,1106,846,1160,7,87,3,827.0,1120.5
p,846,1106,884,1171,7,87,4,865.0,1126.0
o,884,1106,922,1160,7,87,5,903.0,1120.5
n,922,1106,960,1159,7,87,6,941.0,1120.0
d,960,1106,998,1160,7,87,7,979.0,1126.0
e,998,1106,1036,1160,7,87,8,1017.0,1120.5
r,1036,1106,1074,1159,7,87,9,1055.0,1120.0
 ,1074,1106,1112,1159,7,87,0,1093.0,1106.0
a,1112,1106,1150,1160,7,88,1,1131.0,1120.5
 ,1150,1106,1188,1159,7,88,0,1169.0,1106.0
u,1188,1106,1226,1160,7,89,1,1207.0,1120.0
n,1226,1106,1264,1159,7,89,2,1245.0,1120.0
a,1264,1106,1302,1160,7,89,3,1283.0,1120.5
 ,1302,1106,1340,1159,7,89,0,1321.0,1106.0
c,1340,1106,1378,1160,7,90,1,1359.0,1120.5
a,1378,1106,1416,1160,7,90,2,1397.0,1120.5
u,1416,1106,1454,1160,7,90,3,1435.0,1120.0
s,1454,1106,1492,1160,7,90,4,1473.0,1120.5
a,1492,1106,1530,1160,7,90,5,1511.0,1120.5
 ,1530,1106,1568,1159,7,90,0,1549.0,1106.0
c,1568,1106,1606,1160,7,91,1,1587.0,1120.5
o,1606,1106,1644,1160,7,91,2,1625.0,1120.5
m,1644,1106,1682,1159,7,91,3,1663.0,1120.0
ú,1682,1106,1720,1160,7,91,4,1701.0,1126.5
n,1720,1106,1758,1159,7,91,5,1739.0,1120.0
",",1758,1106,1796,1168,7,91,6,1777.0,1115.5
 ,1796,1106,1834,1159,7,91,0,1815.0,1106.0
s,1834,1106,1872,1160,7,92,1,1853.0,1120.5
i,1872,1106,1910,1159,7,92,2,1891.0,1126.5
n,1910,1106,1948,1159,7,92,3,1929.0,1120.0
 ,1948,1106,1986,1159,7,92,0,1967.0,1106.0
n,1986,1106,2024,1159,7,93,1,2005.0,1120.0
e,2024,1106,2062,1160,7,93,2,2043.0,1120.5
c,2062,1106,2100,1160,7,93,3,2081.0,1120.5
e,2100,1106,2138,1160,7,93,4,2119.0,1120.5
s,2138,1106,2176,1160,7,93,5,2157.0,1120.5
i,2176,1106,2214,1159,7,93,6,2195.0,1126.5
d,2214,1106,2252,1160,7,93,7,2233.0,1126.0
a,2252,1106,2290,1160,7,93,8,2271.0,1120.5
d,2290,1106,2328,1160,7,93,9,2309.0,1126.0
 ,2328,1106,2366,1159,7,93,0,2347.0,1106.0
d,2366,1106,2404,1160,7,94,1,2385.0,1126.0
e,2404,1106,2442,1160,7,94,2,2423.0,1120.5
 ,2442,1106,2480,1159,7,94,0,2461.0,1106.0
b,2480,1106,2518,1160,7,95,1,2499.0,1126.0
u,2518,1106,2556,1160,7,95,2,2537.0,1120.0
s,2556,1106,2594,1160,7,95,3,2575.0,1120.5
c,2594,1106,2632,1160,7,95,4,2613.0,1120.5
a,2632,1106,2670,1160,7,95,5,2651.0,1120.5
r,2670,1106,2708,1159,7,95,6,2689.0,1120.0
 ,2708,1106,2746,1159,7,95,0,2727.0,1106.0
t,2746,1106,2784,1160,7,96,1,2765.0,1124.5
o,2784,1106,2822,1160,7,96,2,2803.0,1120.5
d,2822,1106,2860,1160,7,96,3,2841.0,1126.0
a,2860,1106,2898,1160,7,96,4,2879.0,1120.5
 ,2898,1106,2936,1159,7,96,0,2917.0,1106.0
u,2936,1106,2974,1160,7,97,1,2955.0,1120.0
n,2974,1106,3012,1159,7,97,2,2993.0,1120.0
a,3012,1106,3050,1160,7,97,3,3031.0,1120.5
 ,3050,1106,3088,1159,7,97,0,3069.0,1106.0
m,3088,1106,3126,1159,7,98,1,3107.0,1120.0
u,3126,1106,3164,1160,7,98,2,3145.0,1120.0
l,3164,1106,3202,1159,7,98,3,3183.0,1125.5
t,3202,1106,3240,1160,7,98,4,3221.0,1124.5
i,3240,1106,3278,1159,7,98,5,3259.0,1126.5
t,3278,1106,3316,1160,7,98,6,3297.0,1124.5
u,3316,1106,3354,1160,7,98,7,3335.0,1120.0
d,3354,1106,3392,1160,7,98,8,3373.0,1126.0
d,10,1232,48,1286,8,99,1,29.0,1252.0
e,48,1232,86,1286,8,99,2,67.0,1246.5
 ,86,1232,124,1285,8,99,0,105.0,1232.0
c,124,1232,162,1286,8,100,1,143.0,1246.5
a,162,1232,200,1286,8,100,2,181.0,1246.5
u,200,1232,238,1286,8,100,3,219.0,1246.0
s,238,1232,276,1286,8,100,4,257.0,1246.5
a,276,1232,314,1286,8,100,5,295.0,1246.5
s,314,1232,352,1286,8,100,6,333.0,1246.5
 ,352,1232,390,1285,8,100,0,371.0,1232.0
p,390,1232,428,1297,8,101,1,409.0,1252.0
a,428,1232,466,1286,8,101,2,447.0,1246.5
r,466,1232,504,1285,8,101,3,485.0,1246.0
t,504,1232,542,1286,8,101,4,523.0,1250.5
i,542,1232,580,1285,8,101,5,561.0,1252.5
c,580,1232,618,1286,8,101,6,599.0,1246.5
u,618,1232,656,1286,8,101,7,637.0,1246.0
l,656,1232,694,1285,8,101,8,675.0,1251.5
a,694,1232,732,1286,8,101,9,713.0,1246.5
r,732,1232,770,1285,8,101,10,751.0,1246.0
e,770,1232,808,1286,8,101,11,789.0,1246.5
s,808,1232,846,1286,8,101,12,827.0,1246.5
.,846,1232,884,1286,8,101,13,865.0,1236.0
 ,884,1232,922,1285,8,101,0,903.0,1232.0
E,922,1232,960,1285,8,102,1,941.0,1250.0
n,960,1232,998,1285,8,102,2,979.0,1246.0
 ,998,1232,1036,1285,8,102,0,1017.0,1232.0
e,1036,1232,1074,1286,8,103,1,1055.0,1246.5
l,1074,1232,1112,1285,8,103,2,1093.0,1251.5
 ,1112,1232,1150,1285,8,103,0,1131.0,1232.0
c,1150,1232,1188,1286,8,104,1,1169.0,1246.5
a,1188,1232,1226,1286,8,104,2,1207.0,1246.5
s,1226,1232,1264,1286,8,104,3,1245.0,1246.5
o,1264,1232,1302,1286,8,104,4,1283.0,1246.5
 ,1302,1232,1340,1285,8,104,0,1321.0,1232.0
d,1340,1232,1378,1286,8,105,1,1359.0,1252.0
e,1378,1232,1416,1286,8,105,2,1397.0,1246.5
 ,1416,1232,1454,1285,8,105,0,1435.0,1232.0
l,1454,1232,1492,1285,8,106,1,1473.0,1251.5
a,1492,1232,1530,1286,8,106,2,1511.0,1246.5
 ,1530,1232,1568,1285,8,106,0,1549.0,1232.0
e,1568,1232,1606,1286,8,107,1,1587.0,1246.5
x,1606,1232,1644,1285,8,107,2,1625.0,1245.5
t,1644,1232,1682,1286,8,107,3,1663.0,1250.5
i,1682,1232,1720,1285,8,107,4,1701.0,1252.5
n,1720,1232,1758,1285,8,107,5,1739.0,1246.0
c,1758,1232,1796,1286,8,107,6,1777.0,1246.5
i,1796,1232,1834,1285,8,107,7,1815.0,1252.5
ó,1834,1232,1872,1286,8,107,8,1853.0,1252.5
n,1872,1232,1910,1285,8,107,9,1891.0,1246.0
 ,1910,1232,1948,1285,8,107,0,1929.0,1232.0
d,1948,1232,1986,1286,8,108,1,1967.0,1252.0
e,1986,1232,2024,1286,8,108,2,2005.0,1246.5
 ,2024,1232,2062,1285,8,108,0,2043.0,1232.0
l,2062,1232,2100,1285,8,109,1,2081.0,1251.5
o,2100,1232,2138,1286,8,109,2,2119.0,1246.5
s,2138,1232,2176,1286,8,109,3,2157.0,1246.5
 ,2176,1232,2214,1285,8,109,0,2195.0,1232.0
n,2214,1232,2252,1285,8,110,1,2233.0,1246.0
e,2252,1232,2290,1286,8,110,2,2271.0,1246.5
a,2290,1232,2328,1286,8,110,3,2309.0,1246.5
n,2328,1232,2366,1285,8,110,4,2347.0,1246.0
d,2366,1232,2404,1286,8,110,5,2385.0,1252.0
e,2404,1232,2442,1286,8,110,6,2423.0,1246.5
r,2442,1232,2480,1285,8,110,7,2461.0,1246.0
t,2480,1232,2518,1286,8,110,8,2499.0,1250.5
a,2518,1232,2556,1286,8,110,9,2537.0,1246.5
l,2556,1232,2594,1285,8,110,10,2575.0,1251.5
e,2594,1232,2632,1286,8,110,11,2613.0,1246.5
s,2632,1232,2670,1286,8,110,12,2651.0,1246.5
",",2670,1232,2708,1294,8,110,13,2689.0,1241.5
 ,2708,1232,2746,1285,8,110,0,2727.0,1232.0
n,2746,1232,2784,1285,8,111,1,2765.0,1246.0
o,2784,1232,2822,1286,8,111,2,2803.0,1246.5
 ,2822,1232,2860,1285,8,111,0,2841.0,1232.0
h,2860,1232,2898,1285,8,112,1,2879.0,1251.5
a,2898,1232,2936,1286,8,112,2,2917.0,1246.5
y,2936,1232,2974,1297,8,112,3,2955.0,1251.5
 ,2974,1232,3012,1285,8,112,0,2993.0,1232.0
p,3012,1232,3050,1297,8,113,1,3031.0,1252.0
o,3050,1232,3088,1286,8,113,2,3069.0,1246.5
r,3088,1232,3126,1285,8,113,3,3107.0,1246.0
 ,3126,1232,3164,1285,8,113,0,3145.0,1232.0
q,3164,1232,3202,1297,8,114,1,3183.0,1252.0
u,3202,1232,3240,1286,8,114,2,3221.0,1246.0
é,3240,1232,3278,1286,8,114,3,3259.0,1252.5
i,10,1358,48,1411,9,115,1,29.0,1378.5
n,48,1358,86,1411,9,115,2,67.0,1372.0
v,86,1358,124,1411,9,115,3,105.0,1371.5
o,124,1358,162,1412,9,115,4,143.0,1372.5
c,162,1358,200,1412,9,115,5,181.0,1372.5
a,200,1358,238,1412,9,115,6,219.0,1372.5
r,238,1358,276,1411,9,115,7,257.0,1372.0
 ,276,1358,314,1411,9,115,0,295.0,1358.0
l,314,1358,352,1411,9,116,1,333.0,1377.5
a,352,1358,390,1412,9,116,2,371.0,1372.5
 ,390,1358,428,1411,9,116,0,409.0,1358.0
c,428,1358,466,1412,9,117,1,447.0,1372.5
o,466,1358,504,1412,9,117,2,485.0,1372.5
m,504,1358,542,1411,9,117,3,523.0,1372.0
p,542,1358,580,1423,9,117,4,561.0,1378.0
e,580,1358,618,1412,9,117,5,599.0,1372.5
t,618,1358,656,1412,9,117,6,637.0,1376.5
i,656,1358,694,1411,9,117,7,675.0,1378.5
c,694,1358,732,1412,9,117,8,713.0,1372.5
i,732,1358,770,1411,9,117,9,751.0,1378.5
ó,770,1358,808,1412,9,117,10,789.0,1378.5
n,808,1358,846,1411,9,117,11,827.0,1372.0
 ,846,1358,884,1411,9,117,0,865.0,1358.0
c,884,1358,922,1412,9,118,1,903.0,1372.5
o,922,1358,960,1412,9,118,2,941.0,1372.5
n,960,1358,998,1411,9,118,3,979.0,1372.0
 ,998,1358,1036,1411,9,118,0,1017.0,1358.0
e,1036,1358,1074,1412,9,119,1,1055.0,1372.5
l,1074,1358,1112,1411,9,119,2,1093.0,1377.5
 ,1112,1358,1150,1411,9,119,0,1131.0,1358.0
H,1150,1358,1188,1411,9,120,1,1169.0,1376.0
o,1188,1358,1226,1412,9,120,2,1207.0,1372.5
m,1226,1358,1264,1411,9,120,3,1245.0,1372.0
o,1264,1358,1302,1412,9,120,4,1283.0,1372.5
 ,1302,1358,1340,1411,9,120,0,1321.0,1358.0
s,1340,1358,1378,1412,9,121,1,1359.0,1372.5
a,1378,1358,1416,1412,9,121,2,1397.0,1372.5
p,1416,1358,1454,1423,9,121,3,1435.0,1378.0
i,1454,1358,1492,1411,9,121,4,1473.0,1378.5
e,1492,1358,1530,1412,9,121,5,1511.0,1372.5
n,1530,1358,1568,1411,9,121,6,1549.0,1372.0
s,1568,1358,1606,1412,9,121,7,1587.0,1372.5
 ,1606,1358,1644,1411,9,121,0,1625.0,1358.0
s,1644,1358,1682,1412,9,122,1,1663.0,1372.5
i,1682,1358,1720,1411,9,122,2,1701.0,1378.5
 ,1720,1358,1758,1411,9,122,0,1739.0,1358.0
a,1758,1358,1796,1412,9,123,1,1777.0,1372.5
m,1796,1358,1834,1411,9,123,2,1815.0,1372.0
b,1834,1358,1872,1412,9,123,3,1853.0,1378.0
a,1872,1358,1910,1412,9,123,4,1891.0,1372.5
s,1910,1358,1948,1412,9,123,5,1929.0,1372.5
 ,1948,1358,1986,1411,9,123,0,1967.0,1358.0
e,1986,1358,2024,1412,9,124,1,2005.0,1372.5
s,2024,1358,2062,1412,9,124,2,2043.0,1372.5
p,2062,1358,2100,1423,9,124,3,2081.0,1378.0
e,2100,1358,2138,1412,9,124,4,2119.0,1372.5
c,2138,1358,2176,1412,9,124,5,2157.0,1372.5
i,2176,1358,2214,1411,9,124,6,2195.0,1378.5
e,2214,1358,2252,1412,9,124,7,2233.0,1372.5
s,2252,1358,2290,1412,9,124,8,2271.0,1372.5
 ,2290,1358,2328,1411,9,124,0,2309.0,1358.0
s,2328,1358,2366,1412,9,125,1,2347.0,1372.5
e,2366,1358,2404,1412,9,125,2,2385.0,1372.5
 ,2404,1358,2442,1411,9,125,0,2423.0,1358.0
h,2442,1358,2480,1411,9,126,1,2461.0,1377.5
a,2480,1358,2518,1412,9,126,2,2499.0,1372.5
n,2518,1358,2556,1411,9,126,3,2537.0,1372.0
 ,2556,1358,2594,1411,9,126,0,2575.0,1358.0
v,2594,1358,2632,1411,9,127,1,2613.0,1371.5
i,2632,1358,2670,1411,9,127,2,2651.0,1378.5
s,2670,1358,2708,1412,9,127,3,2689.0,1372.5
t,2708,1358,2746,1412,9,127,4,2727.0,1376.5
o,2746,1358,2784,1412,9,127,5,2765.0,1372.5
 ,2784,1358,2822,1411,9,127,0,2803.0,1358.0
i,2822,1358,2860,1411,9,128,1,2841.0,1378.5
g,2860,1358,2898,1423,9,128,2,2879.0,1378.0
u,2898,1358,2936,1412,9,128,3,2917.0,1372.0
a,2936,1358,2974,1412,9,128,4,2955.0,1372.5
l,2974,1358,3012,1411,9,128,5,2993.0,1377.5
m,3012,1358,3050,1411,9,128,6,3031.0,1372.0
e,3050,1358,3088,1412,9,128,7,3069.0,1372.5
n,3088,1358,3126,1411,9,128,8,3107.0,1372.0
t,3126,1358,3164,1412,9,128,9,3145.0,1376.5
e,3164,1358,3202,1412,9,128,10,3183.0,1372.5
a,10,1484,48,1538,10,129,1,29.0,1498.5
f,48,1484,86,1537,10,129,2,67.0,1503.5
e,86,1484,124,1538,10,129,3,105.0,1498.5
c,124,1484,162,1538,10,129,4,143.0,1498.5
t,162,1484,200,1538,10,129,5,181.0,1502.5
a,200,1484,238,1538,10,129,6,219.0,1498.5
d,238,1484,276,1538,10,129,7,257.0,1504.0
a,276,1484,314,1538,10,129,8,295.0,1498.5
s,314,1484,352,1538,10,129,9,333.0,1498.5
 ,352,1484,390,1537,10,129,0,371.0,1484.0
e,390,1484,428,1538,10,130,1,409.0,1498.5
n,428,1484,466,1537,10,130,2,447.0,1498.0
 ,466,1484,504,1537,10,130,0,485.0,1484.0
s,504,1484,542,1538,10,131,1,523.0,1498.5
u,542,1484,580,1538,10,131,2,561.0,1498.0
 ,580,1484,618,1537,10,131,0,599.0,1484.0
d,618,1484,656,1538,10,132,1,637.0,1504.0
i,656,1484,694,1537,10,132,2,675.0,1504.5
s,694,1484,732,1538,10,132,3,713.0,1498.5
t,732,1484,770,1538,10,132,4,751.0,1502.5
r,770,1484,808,1537,10,132,5,789.0,1498.0
i,808,1484,846,1537,10,132,6,827.0,1504.5
b,846,1484,884,1538,10,132,7,865.0,1504.0
u,884,1484,922,1538,10,132,8,903.0,1498.0
c,922,1484,960,1538,10,132,9,941.0,1498.5
i,960,1484,998,1537,10,132,10,979.0,1504.5
ó,998,1484,1036,1538,10,132,11,1017.0,1504.5
n,1036,1484,1074,1537,10,132,12,1055.0,1498.0
 ,1074,1484,1112,1537,10,132,0,1093.0,1484.0
g,1112,1484,1150,1549,10,133,1,1131.0,1504.0
e,1150,1484,1188,1538,10,133,2,1169.0,1498.5
o,1188,1484,1226,1538,10,133,3,1207.0,1498.5
g,1226,1484,1264,1549,10,133,4,1245.0,1504.0
r,1264,1484,1302,1537,10,133,5,1283.0,1498.0
á,1302,1484,1340,1538,10,133,6,1321.0,1504.5
f,1340,1484,1378,1537,10,133,7,1359.0,1503.5
i,1378,1484,1416,1537,10,133,8,1397.0,1504.5
c,1416,1484,1454,1538,10,133,9,1435.0,1498.5
a,1454,1484,1492,1538,10,133,10,1473.0,1498.5
 ,1492,1484,1530,1537,10,133,0,1511.0,1484.0
p,1530,1484,1568,1549,10,134,1,1549.0,1504.0
o,1568,1484,1606,1538,10,134,2,1587.0,1498.5
r,1606,1484,1644,1537,10,134,3,1625.0,1498.0
 ,1644,1484,1682,1537,10,134,0,1663.0,1484.0
f,1682,1484,1720,1537,10,135,1,1701.0,1503.5
e,1720,1484,1758,1538,10,135,2,1739.0,1498.5
n,1758,1484,1796,1537,10,135,3,1777.0,1498.0
ó,1796,1484,1834,1538,10,135,4,1815.0,1504.5
m,1834,1484,1872,1537,10,135,5,1853.0,1498.0
e,1872,1484,1910,1538,10,135,6,1891.0,1498.5
n,1910,1484,1948,1537,10,135,7,1929.0,1498.0
o,1948,1484,1986,1538,10,135,8,1967.0,1498.5
s,1986,1484,2024,1538,10,135,9,2005.0,1498.5
 ,2024,1484,2062,1537,10,135,0,2043.0,1484.0
s,2062,1484,2100,1538,10,136,1,2081.0,1498.5
i,2100,1484,2138,1537,10,136,2,2119.0,1504.5
m,2138,1484,2176,1537,10,136,3,2157.0,1498.0
i,2176,1484,2214,1537,10,136,4,2195.0,1504.5
l,2214,1484,2252,1537,10,136,5,2233.0,1503.5
a,2252,1484,2290,1538,10,136,6,2271.0,1498.5
r,2290,1484,2328,1537,10,136,7,2309.0,1498.0
e,2328,1484,2366,1538,10,136,8,2347.0,1498.5
s,2366,1484,2404,1538,10,136,9,2385.0,1498.5
.,2404,1484,2442,1538,10,136,10,2423.0,1488.0
