Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
j,162,1106,200,1171,7,82,5,181.0,1132.5
o,200,1106,238,1160,7,82,6,219.0,1120.5
 ,238,1106,276,1159,7,82,0,257.0,1106.0
d,276,1106,314,1160,7,83,1,295.0,1126.0
e,314,1106,352,1160,7,83,2,333.0,1120.5
l,352,1106,390,1159,7,83,3,371.0,1125.5
 ,390,1106,428,1159,7,83,0,409.0,1106.0
u,428,1106,466,1160,7,84,1,447.0,1120.0
m,466,1106,504,1159,7,84,2,485.0,1120.0
b,504,1106,542,1160,7,84,3,523.0,1126.0
r,542,1106,580,1159,7,84,4,561.0,1120.0
a,580,1106,618,1160,7,84,5,599.0,1120.5
l,618,1106,656,1159,7,84,6,637.0,1125.5
 ,656,1106,694,1159,7,84,0,675.0,1106.0
m,694,1106,732,1159,7,85,1,713.0,1120.0
í,732,1106,770,1159,7,85,2,751.0,1126.0
n,770,1106,808,1159,7,85,3,789.0,1120.0
i,808,1106,846,1159,7,85,4,827.0,1126.5
m,846,1106,884,1159,7,85,5,865.0,1120.0
o,884,1106,922,1160,7,85,6,903.0,1120.5
 ,922,1106,960,1159,7,85,0,941.0,1106.0
p,960,1106,998,1171,7,86,1,979.0,1126.0
o,998,1106,1036,1160,7,86,2,1017.0,1120.5
b,1036,1106,1074,1160,7,86,3,1055.0,1126.0
l,1074,1106,1112,1159,7,86,4,1093.0,1125.5
a,1112,1106,1150,1160,7,86,5,1131.0,1120.5
c,1150,1106,1188,1160,7,86,6,1169.0,1120.5
i,1188,1106,1226,1159,7,86,7,1207.0,1126.5
o,1226,1106,1264,1160,7,86,8,1245.0,1120.5
n,1264,1106,1302,1159,7,86,9,1283.0,1120.0
a,1302,1106,1340,1160,7,86,10,1321.0,1120.5
l,1340,1106,1378,1159,7,86,11,1359.0,1125.5
 ,1378,1106,1416,1159,7,86,0,1397.0,1106.0
d,1416,1106,1454,1160,7,87,1,1435.0,1126.0
e,1454,1106,1492,1160,7,87,2,1473.0,1120.5
 ,1492,1106,1530,1159,7,87,0,1511.0,1106.0
s,1530,1106,1568,1160,7,88,1,1549.0,1120.5
u,1568,1106,1606,1160,7,88,2,1587.0,1120.0
p,1606,1106,1644,1171,7,88,3,1625.0,1126.0
e,1644,1106,1682,1160,7,88,4,1663.0,1120.5
r,1682,1106,1720,1159,7,88,5,1701.0,1120.0
v,1720,1106,1758,1159,7,88,6,1739.0,1119.5
i,1758,1106,1796,1159,7,88,7,1777.0,1126.5
v,1796,1106,1834,1159,7,88,8,1815.0,1119.5
e,1834,1106,1872,1160,7,88,9,1853.0,1120.5
n,1872,1106,1910,1159,7,88,10,1891.0,1120.0
c,1910,1106,1948,1160,7,88,11,1929.0,1120.5
i,1948,1106,1986,1159,7,88,12,1967.0,1126.5
a,1986,1106,2024,1160,7,88,13,2005.0,1120.5
 ,2024,1106,2062,1159,7,88,0,2043.0,1106.0
y,2062,1106,2100,1171,7,89,1,2081.0,1125.5
 ,2100,1106,2138,1159,7,89,0,2119.0,1106.0
l,2138,1106,2176,1159,7,90,1,2157.0,1125.5
l,2176,1106,2214,1159,7,90,2,2195.0,1125.5
e,2214,1106,2252,1160,7,90,3,2233.0,1120.5
g,2252,1106,2290,1171,7,90,4,2271.0,1126.0
a,2290,1106,2328,1160,7,90,5,2309.0,1120.5
d,2328,1106,2366,1160,7,90,6,2347.0,1126.0
o,2366,1106,2404,1160,7,90,7,2385.0,1120.5
 ,2404,1106,2442,1159,7,90,0,2423.0,1106.0
a,2442,1106,2480,1160,7,91,1,2461.0,1120.5
 ,2480,1106,2518,1159,7,91,0,2499.0,1106.0
l,2518,1106,2556,1159,7,92,1,2537.0,1125.5
a,2556,1106,2594,1160,7,92,2,2575.0,1120.5
 ,2594,1106,2632,1159,7,92,0,2613.0,1106.0
e,2632,1106,2670,1160,7,93,1,2651.0,1120.5
x,2670,1106,2708,1159,7,93,2,2689.0,1119.5
t,2708,1106,2746,1160,7,93,3,2727.0,1124.5
i,2746,1106,2784,1159,7,93,4,2765.0,1126.5
n,2784,1106,2822,1159,7,93,5,2803.0,1120.0
c,2822,1106,2860,1160,7,93,6,2841.0,1120.5
i,2860,1106,2898,1159,7,93,7,2879.0,1126.5
ó,2898,1106,2936,1160,7,93,8,2917.0,1126.5
n,2936,1106,2974,1159,7,93,9,2955.0,1120.0
.,2974,1106,3012,1160,7,93,10,2993.0,1110.0
 ,3012,1106,3050,1159,7,93,0,3031.0,1106.0
A,3050,1106,3088,1159,7,94,1,3069.0,1124.0
d,3088,1106,3126,1160,7,94,2,3107.0,1126.0
e,3126,1106,3164,1160,7,94,3,3145.0,1120.5
m,3164,1106,3202,1159,7,94,4,3183.0,1120.0
á,3202,1106,3240,1160,7,94,5,3221.0,1126.5
s,3240,1106,3278,1160,7,94,6,3259.0,1120.5
",",3278,1106,3316,1168,7,94,7,3297.0,1115.5
c,10,1232,48,1286,8,95,1,29.0,1246.5
o,48,1232,86,1286,8,95,2,67.0,1246.5
m,86,1232,124,1285,8,95,3,105.0,1246.0
o,124,1232,162,1286,8,95,4,143.0,1246.5
 ,162,1232,200,1285,8,95,0,181.0,1232.0
a,200,1232,238,1286,8,96,1,219.0,1246.5
g,238,1232,276,1297,8,96,2,257.0,1252.0
l,276,1232,314,1285,8,96,3,295.0,1251.5
u,314,1232,352,1286,8,96,4,333.0,1246.0
t,352,1232,390,1286,8,96,5,371.0,1250.5
i,390,1232,428,1285,8,96,6,409.0,1252.5
n,428,1232,466,1285,8,96,7,447.0,1246.0
a,466,1232,504,1286,8,96,8,485.0,1246.5
n,504,1232,542,1285,8,96,9,523.0,1246.0
t,542,1232,580,1286,8,96,10,561.0,1250.5
e,580,1232,618,1286,8,96,11,599.0,1246.5
 ,618,1232,656,1285,8,96,0,637.0,1232.0
d,656,1232,694,1286,8,97,1,675.0,1252.0
e,694,1232,732,1286,8,97,2,713.0,1246.5
 ,732,1232,770,1285,8,97,0,751.0,1232.0
u,770,1232,808,1286,8,98,1,789.0,1246.0
n,808,1232,846,1285,8,98,2,827.0,1246.0
 ,846,1232,884,1285,8,98,0,865.0,1232.0
b,884,1232,922,1286,8,99,1,903.0,1252.0
u,922,1232,960,1286,8,99,2,941.0,1246.0
e,960,1232,998,1286,8,99,3,979.0,1246.5
n,998,1232,1036,1285,8,99,4,1017.0,1246.0
 ,1036,1232,1074,1285,8,99,0,1055.0,1232.0
n,1074,1232,1112,1285,8,100,1,1093.0,1246.0
ú,1112,1232,1150,1286,8,100,2,1131.0,1252.5
m,1150,1232,1188,1285,8,100,3,1169.0,1246.0
e,1188,1232,1226,1286,8,100,4,1207.0,1246.5
r,1226,1232,1264,1285,8,100,5,1245.0,1246.0
o,1264,1232,1302,1286,8,100,6,1283.0,1246.5
 ,1302,1232,1340,1285,8,100,0,1321.0,1232.0
d,1340,1232,1378,1286,8,101,1,1359.0,1252.0
e,1378,1232,1416,1286,8,101,2,1397.0,1246.5
 ,1416,1232,1454,1285,8,101,0,1435.0,1232.0
l,1454,1232,1492,1285,8,102,1,1473.0,1251.5
a,1492,1232,1530,1286,8,102,2,1511.0,1246.5
s,1530,1232,1568,1286,8,102,3,1549.0,1246.5
 ,1568,1232,1606,1285,8,102,0,1587.0,1232.0
v,1606,1232,1644,1285,8,103,1,1625.0,1245.5
a,1644,1232,1682,1286,8,103,2,1663.0,1246.5
r,1682,1232,1720,1285,8,103,3,1701.0,1246.0
i,1720,1232,1758,1285,8,103,4,1739.0,1252.5
a,1758,1232,1796,1286,8,103,5,1777.0,1246.5
b,1796,1232,1834,1286,8,103,6,1815.0,1252.0
l,1834,1232,1872,1285,8,103,7,1853.0,1251.5
e,1872,1232,1910,1286,8,103,8,1891.0,1246.5
s,1910,1232,1948,1286,8,103,9,1929.0,1246.5
 ,1948,1232,1986,1285,8,103,0,1967.0,1232.0
e,1986,1232,2024,1286,8,104,1,2005.0,1246.5
n,2024,1232,2062,1285,8,104,2,2043.0,1246.0
u,2062,1232,2100,1286,8,104,3,2081.0,1246.0
n,2100,1232,2138,1285,8,104,4,2119.0,1246.0
c,2138,1232,2176,1286,8,104,5,2157.0,1246.5
i,2176,1232,2214,1285,8,104,6,2195.0,1252.5
a,2214,1232,2252,1286,8,104,7,2233.0,1246.5
d,2252,1232,2290,1286,8,104,8,2271.0,1252.0
a,2290,1232,2328,1286,8,104,9,2309.0,1246.5
s,2328,1232,2366,1286,8,104,10,2347.0,1246.5
",",2366,1232,2404,1294,8,104,11,2385.0,1241.5
 ,2404,1232,2442,1285,8,104,0,2423.0,1232.0
s,2442,1232,2480,1286,8,105,1,2461.0,1246.5
e,2480,1232,2518,1286,8,105,2,2499.0,1246.5
 ,2518,1232,2556,1285,8,105,0,2537.0,1232.0
h,2556,1232,2594,1285,8,106,1,2575.0,1251.5
a,2594,1232,2632,1286,8,106,2,2613.0,1246.5
 ,2632,1232,2670,1285,8,106,0,2651.0,1232.0
s,2670,1232,2708,1286,8,107,1,2689.0,1246.5
u,2708,1232,2746,1286,8,107,2,2727.0,1246.0
g,2746,1232,2784,1297,8,107,3,2765.0,1252.0
e,2784,1232,2822,1286,8,107,4,2803.0,1246.5
r,2822,1232,2860,1285,8,107,5,2841.0,1246.0
i,2860,1232,2898,1285,8,107,6,2879.0,1252.5
d,2898,1232,2936,1286,8,107,7,2917.0,1252.0
o,2936,1232,2974,1286,8,107,8,2955.0,1246.5
 ,2974,1232,3012,1285,8,107,0,2993.0,1232.0
e,3012,1232,3050,1286,8,108,1,3031.0,1246.5
l,3050,1232,3088,1285,8,108,2,3069.0,1251.5
 ,3088,1232,3126,1285,8,108,0,3107.0,1232.0
h,3126,1232,3164,1285,8,109,1,3145.0,1251.5
e,3164,1232,3202,1286,8,109,2,3183.0,1246.5
c,3202,1232,3240,1286,8,109,3,3221.0,1246.5
h,3240,1232,3278,1285,8,109,4,3259.0,1251.5
o,3278,1232,3316,1286,8,109,5,3297.0,1246.5
 ,3316,1232,3354,1285,8,109,0,3335.0,1232.0
d,3354,1232,3392,1286,8,110,1,3373.0,1252.0
e,3392,1232,3430,1286,8,110,2,3411.0,1246.5
q,10,1358,48,1423,9,111,1,29.0,1378.0
u,48,1358,86,1412,9,111,2,67.0,1372.0
e,86,1358,124,1412,9,111,3,105.0,1372.5
 ,124,1358,162,1411,9,111,0,143.0,1358.0
l,162,1358,200,1411,9,112,1,181.0,1377.5
o,200,1358,238,1412,9,112,2,219.0,1372.5
s,238,1358,276,1412,9,112,3,257.0,1372.5
 ,276,1358,314,1411,9,112,0,295.0,1358.0
h,314,1358,352,1411,9,113,1,333.0,1377.5
u,352,1358,390,1412,9,113,2,371.0,1372.0
m,390,1358,428,1411,9,113,3,409.0,1372.0
a,428,1358,466,1412,9,113,4,447.0,1372.5
n,466,1358,504,1411,9,113,5,485.0,1372.0
o,504,1358,542,1412,9,113,6,523.0,1372.5
s,542,1358,580,1412,9,113,7,561.0,1372.5
 ,580,1358,618,1411,9,113,0,599.0,1358.0
m,618,1358,656,1411,9,114,1,637.0,1372.0
o,656,1358,694,1412,9,114,2,675.0,1372.5
d,694,1358,732,1412,9,114,3,713.0,1378.0
e,732,1358,770,1412,9,114,4,751.0,1372.5
r,770,1358,808,1411,9,114,5,789.0,1372.0
n,808,1358,846,1411,9,114,6,827.0,1372.0
o,846,1358,884,1412,9,114,7,865.0,1372.5
s,884,1358,922,1412,9,114,8,903.0,1372.5
 ,922,1358,960,1411,9,114,0,941.0,1358.0
e,960,1358,998,1412,9,115,1,979.0,1372.5
n,998,1358,1036,1411,9,115,2,1017.0,1372.0
s,1036,1358,1074,1412,9,115,3,1055.0,1372.5
a,1074,1358,1112,1412,9,115,4,1093.0,1372.5
n,1112,1358,1150,1411,9,115,5,1131.0,1372.0
c,1150,1358,1188,1412,9,115,6,1169.0,1372.5
h,1188,1358,1226,1411,9,115,7,1207.0,1377.5
a,1226,1358,1264,1412,9,115,8,1245.0,1372.5
r,1264,1358,1302,1411,9,115,9,1283.0,1372.0
o,1302,1358,1340,1412,9,115,10,1321.0,1372.5
n,1340,1358,1378,1411,9,115,11,1359.0,1372.0
 ,1378,1358,1416,1411,9,115,0,1397.0,1358.0
s,1416,1358,1454,1412,9,116,1,1435.0,1372.5
u,1454,1358,1492,1412,9,116,2,1473.0,1372.0
 ,1492,1358,1530,1411,9,116,0,1511.0,1358.0
e,1530,1358,1568,1412,9,117,1,1549.0,1372.5
s,1568,1358,1606,1412,9,117,2,1587.0,1372.5
p,1606,1358,1644,1423,9,117,3,1625.0,1378.0
e,1644,1358,1682,1412,9,117,4,1663.0,1372.5
c,1682,1358,1720,1412,9,117,5,1701.0,1372.5
t,1720,1358,1758,1412,9,117,6,1739.0,1376.5
r,1758,1358,1796,1411,9,117,7,1777.0,1372.0
o,1796,1358,1834,1412,9,117,8,1815.0,1372.5
 ,1834,1358,1872,1411,9,117,0,1853.0,1358.0
a,1872,1358,1910,1412,9,118,1,1891.0,1372.5
l,1910,1358,1948,1411,9,118,2,1929.0,1377.5
i,1948,1358,1986,1411,9,118,3,1967.0,1378.5
m,1986,1358,2024,1411,9,118,4,2005.0,1372.0
e,2024,1358,2062,1412,9,118,5,2043.0,1372.5
n,2062,1358,2100,1411,9,118,6,2081.0,1372.0
t,2100,1358,2138,1412,9,118,7,2119.0,1376.5
a,2138,1358,2176,1412,9,118,8,2157.0,1372.5
r,2176,1358,2214,1411,9,118,9,2195.0,1372.0
i,2214,1358,2252,1411,9,118,10,2233.0,1378.5
o,2252,1358,2290,1412,9,118,11,2271.0,1372.5
",",2290,1358,2328,1420,9,118,12,2309.0,1367.5
 ,2328,1358,2366,1411,9,118,0,2347.0,1358.0
i,2366,1358,2404,1411,9,119,1,2385.0,1378.5
n,2404,1358,2442,1411,9,119,2,2423.0,1372.0
c,2442,1358,2480,1412,9,119,3,2461.0,1372.5
l,2480,1358,2518,1411,9,119,4,2499.0,1377.5
u,2518,1358,2556,1412,9,119,5,2537.0,1372.0
y,2556,1358,2594,1423,9,119,6,2575.0,1377.5
e,2594,1358,2632,1412,9,119,7,2613.0,1372.5
n,2632,1358,2670,1411,9,119,8,2651.0,1372.0
d,2670,1358,2708,1412,9,119,9,2689.0,1378.0
o,2708,1358,2746,1412,9,119,10,2727.0,1372.5
 ,2746,1358,2784,1411,9,119,0,2765.0,1358.0
e,2784,1358,2822,1412,9,120,1,2803.0,1372.5
s,2822,1358,2860,1412,9,120,2,2841.0,1372.5
p,2860,1358,2898,1423,9,120,3,2879.0,1378.0
e,2898,1358,2936,1412,9,120,4,2917.0,1372.5
c,2936,1358,2974,1412,9,120,5,2955.0,1372.5
i,2974,1358,3012,1411,9,120,6,2993.0,1378.5
e,3012,1358,3050,1412,9,120,7,3031.0,1372.5
s,3050,1358,3088,1412,9,120,8,3069.0,1372.5
 ,3088,1358,3126,1411,9,120,0,3107.0,1358.0
q,3126,1358,3164,1423,9,121,1,3145.0,1378.0
u,3164,1358,3202,1412,9,121,2,3183.0,1372.0
e,3202,1358,3240,1412,9,121,3,3221.0,1372.5
n,10,1484,48,1537,10,122,1,29.0,1498.0
o,48,1484,86,1538,10,122,2,67.0,1498.5
r,86,1484,124,1537,10,122,3,105.0,1498.0
m,124,1484,162,1537,10,122,4,143.0,1498.0
a,162,1484,200,1538,10,122,5,181.0,1498.5
l,200,1484,238,1537,10,122,6,219.0,1503.5
m,238,1484,276,1537,10,122,7,257.0,1498.0
e,276,1484,314,1538,10,122,8,295.0,1498.5
n,314,1484,352,1537,10,122,9,333.0,1498.0
t,352,1484,390,1538,10,122,10,371.0,1502.5
e,390,1484,428,1538,10,122,11,409.0,1498.5
 ,428,1484,466,1537,10,122,0,447.0,1484.0
l,466,1484,504,1537,10,123,1,485.0,1503.5
o,504,1484,542,1538,10,123,2,523.0,1498.5
s,542,1484,580,1538,10,123,3,561.0,1498.5
 ,580,1484,618,1537,10,123,0,599.0,1484.0
n,618,1484,656,1537,10,124,1,637.0,1498.0
e,656,1484,694,1538,10,124,2,675.0,1498.5
a,694,1484,732,1538,10,124,3,713.0,1498.5
n,732,1484,770,1537,10,124,4,751.0,1498.0
d,770,1484,808,1538,10,124,5,789.0,1504.0
e,808,1484,846,1538,10,124,6,827.0,1498.5
r,846,1484,884,1537,10,124,7,865.0,1498.0
t,884,1484,922,1538,10,124,8,903.0,1502.5
a,922,1484,960,1538,10,124,9,941.0,1498.5
l,960,1484,998,1537,10,124,10,979.0,1503.5
e,998,1484,1036,1538,10,124,11,1017.0,1498.5
s,1036,1484,1074,1538,10,124,12,1055.0,1498.5
 ,1074,1484,1112,1537,10,124,0,1093.0,1484.0
n,1112,1484,1150,1537,10,125,1,1131.0,1498.0
o,1150,1484,1188,1538,10,125,2,1169.0,1498.5
 ,1188,1484,1226,1537,10,125,0,1207.0,1484.0
i,1226,1484,1264,1537,10,126,1,1245.0,1504.5
n,1264,1484,1302,1537,10,126,2,1283.0,1498.0
c,1302,1484,1340,1538,10,126,3,1321.0,1498.5
l,1340,1484,1378,1537,10,126,4,1359.0,1503.5
u,1378,1484,1416,1538,10,126,5,1397.0,1498.0
í,1416,1484,1454,1537,10,126,6,1435.0,1504.0
a,1454,1484,1492,1538,10,126,7,1473.0,1498.5
n,1492,1484,1530,1537,10,126,8,1511.0,1498.0
 ,1530,1484,1568,1537,10,126,0,1549.0,1484.0
(,1568,1484,1606,1545,10,127,1,1587.0,1507.5
a,1606,1484,1644,1538,10,127,2,1625.0,1498.5
l,1644,1484,1682,1537,10,127,3,1663.0,1503.5
 ,1682,1484,1720,1537,10,127,0,1701.0,1484.0
m,1720,1484,1758,1537,10,128,1,1739.0,1498.0
e,1758,1484,1796,1538,10,128,2,1777.0,1498.5
n,1796,1484,1834,1537,10,128,3,1815.0,1498.0
o,1834,1484,1872,1538,10,128,4,1853.0,1498.5
s,1872,1484,1910,1538,10,128,5,1891.0,1498.5
 ,1910,1484,1948,1537,10,128,0,1929.0,1484.0
e,1948,1484,1986,1538,10,129,1,1967.0,1498.5
n,1986,1484,2024,1537,10,129,2,2005.0,1498.0
 ,2024,1484,2062,1537,10,129,0,2043.0,1484.0
e,2062,1484,2100,1538,10,130,1,2081.0,1498.5
l,2100,1484,2138,1537,10,130,2,2119.0,1503.5
 ,2138,1484,2176,1537,10,130,0,2157.0,1484.0
N,2176,1484,2214,1537,10,131,1,2195.0,1502.0
o,2214,1484,2252,1538,10,131,2,2233.0,1498.5
r,2252,1484,2290,1537,10,131,3,2271.0,1498.0
t,2290,1484,2328,1538,10,131,4,2309.0,1502.5
e,2328,1484,2366,1538,10,131,5,2347.0,1498.5
),2366,1484,2404,1545,10,131,6,2385.0,1507.5
",",2404,1484,2442,1546,10,131,7,2423.0,1493.5
 ,2442,1484,2480,1537,10,131,0,2461.0,1484.0
t,2480,1484,2518,1538,10,132,1,2499.0,1502.5
a,2518,1484,2556,1538,10,132,2,2537.0,1498.5
l,2556,1484,2594,1537,10,132,3,2575.0,1503.5
 ,2594,1484,2632,1537,10,132,0,2613.0,1484.0
c,2632,1484,2670,1538,10,133,1,2651.0,1498.5
o,2670,1484,2708,1538,10,133,2,2689.0,1498.5
m,2708,1484,2746,1537,10,133,3,2727.0,1498.0
o,2746,1484,2784,1538,10,133,4,2765.0,1498.5
 ,2784,1484,2822,1537,10,133,0,2803.0,1484.0
s,2822,1484,2860,1538,10,134,1,2841.0,1498.5
u,2860,1484,2898,1538,10,134,2,2879.0,1498.0
g,2898,1484,2936,1549,10,134,3,2917.0,1504.0
i,2936,1484,2974,1537,10,134,4,2955.0,1504.5
e,2974,1484,3012,1538,10,134,5,2993.0,1498.5
r,3012,1484,3050,1537,10,134,6,3031.0,1498.0
e,3050,1484,3088,1538,10,134,7,3069.0,1498.5
 ,3088,1484,3126,1537,10,134,0,3107.0,1484.0
e,3126,1484,3164,1538,10,135,1,3145.0,1498.5
l,3164,1484,3202,1537,10,135,2,3183.0,1503.5
r,10,1610,48,1663,11,136,1,29.0,1624.0
e,48,1610,86,1664,11,136,2,67.0,1624.5
g,86,1610,124,1675,11,136,3,105.0,1630.0
i,124,1610,162,1663,11,136,4,143.0,1630.5
s,162,1610,200,1664,11,136,5,181.0,1624.5
t,200,1610,238,1664,11,136,6,219.0,1628.5
r,238,1610,276,1663,11,136,7,257.0,1624.0
o,276,1610,314,1664,11,136,8,295.0,1624.5
 ,314,1610,352,1663,11,136,0,333.0,1610.0
z,352,1610,390,1663,11,137,1,371.0,1623.5
o,390,1610,428,1664,11,137,2,409.0,1624.5
o,428,1610,466,1664,11,137,3,447.0,1624.5
a,466,1610,504,1664,11,137,4,485.0,1624.5
r,504,1610,542,1663,11,137,5,523.0,1624.0
q,542,1610,580,1675,11,137,6,561.0,1630.0
u,580,1610,618,1664,11,137,7,599.0,1624.0
e,618,1610,656,1664,11,137,8,637.0,1624.5
o,656,1610,694,1664,11,137,9,675.0,1624.5
l,694,1610,732,1663,11,137,10,713.0,1629.5
ó,732,1610,770,1664,11,137,11,751.0,1630.5
g,770,1610,808,1675,11,137,12,789.0,1630.0
i,808,1610,846,1663,11,137,13,827.0,1630.5
c,846,1610,884,1664,11,137,14,865.0,1624.5
o,884,1610,922,1664,11,137,15,903.0,1624.5
 ,922,1610,960,1663,11,137,0,941.0,1610.0
y,960,1610,998,1675,11,138,1,979.0,1629.5
 ,998,1610,1036,1663,11,138,0,1017.0,1610.0
l,1036,1610,1074,1663,11,139,1,1055.0,1629.5
o,1074,1610,1112,1664,11,139,2,1093.0,1624.5
s,1112,1610,1150,1664,11,139,3,1131.0,1624.5
 ,1150,1610,1188,1663,11,139,0,1169.0,1610.0
e,1188,1610,1226,1664,11,140,1,1207.0,1624.5
s,1226,1610,1264,1664,11,140,2,1245.0,1624.5
t,1264,1610,1302,1664,11,140,3,1283.0,1628.5
u,1302,1610,1340,1664,11,140,4,1321.0,1624.0
d,1340,1610,1378,1664,11,140,5,1359.0,1630.0
i,1378,1610,1416,1663,11,140,6,1397.0,1630.5
o,1416,1610,1454,1664,11,140,7,1435.0,1624.5
s,1454,1610,1492,1664,11,140,8,1473.0,1624.5
 ,1492,1610,1530,1663,11,140,0,1511.0,1610.0
i,1530,1610,1568,1663,11,141,1,1549.0,1630.5
s,1568,1610,1606,1664,11,141,2,1587.0,1624.5
o,1606,1610,1644,1664,11,141,3,1625.0,1624.5
t,1644,1610,1682,1664,11,141,4,1663.0,1628.5
ó,1682,1610,1720,1664,11,141,5,1701.0,1630.5
p,1720,1610,1758,1675,11,141,6,1739.0,1630.0
i,1758,1610,1796,1663,11,141,7,1777.0,1630.5
c,1796,1610,1834,1664,11,141,8,1815.0,1624.5
o,1834,1610,1872,1664,11,141,9,1853.0,1624.5
s,1872,1610,1910,1664,11,141,10,1891.0,1624.5
.,1910,1610,1948,1664,11,141,11,1929.0,1614.0
 ,1948,1610,1986,1663,11,141,0,1967.0,1610.0
T,1986,1610,2024,1663,11,142,1,2005.0,1628.0
a,2024,1610,2062,1664,11,142,2,2043.0,1624.5
l,2062,1610,2100,1663,11,142,3,2081.0,1629.5
 ,2100,1610,2138,1663,11,142,0,2119.0,1610.0
a,2138,1610,2176,1664,11,143,1,2157.0,1624.5
m,2176,1610,2214,1663,11,143,2,2195.0,1624.0
p,2214,1610,2252,1675,11,143,3,2233.0,1630.0
l,2252,1610,2290,1663,11,143,4,2271.0,1629.5
i,2290,1610,2328,1663,11,143,5,2309.0,1630.5
t,2328,1610,2366,1664,11,143,6,2347.0,1628.5
u,2366,1610,2404,1664,11,143,7,2385.0,1624.0
d,2404,1610,2442,1664,11,143,8,2423.0,1630.0
 ,2442,1610,2480,1663,11,143,0,2461.0,1610.0
e,2480,1610,2518,1664,11,144,1,2499.0,1624.5
n,2518,1610,2556,1663,11,144,2,2537.0,1624.0
 ,2556,1610,2594,1663,11,144,0,2575.0,1610.0
e,2594,1610,2632,1664,11,145,1,2613.0,1624.5
l,2632,1610,2670,1663,11,145,2,2651.0,1629.5
 ,2670,1610,2708,1663,11,145,0,2689.0,1610.0
n,2708,1610,2746,1663,11,146,1,2727.0,1624.0
i,2746,1610,2784,1663,11,146,2,2765.0,1630.5
c,2784,1610,2822,1664,11,146,3,2803.0,1624.5
h,2822,1610,2860,1663,11,146,4,2841.0,1629.5
o,2860,1610,2898,1664,11,146,5,2879.0,1624.5
 ,2898,1610,2936,1663,11,146,0,2917.0,1610.0
a,2936,1610,2974,1664,11,147,1,2955.0,1624.5
l,2974,1610,3012,1663,11,147,2,2993.0,1629.5
i,3012,1610,3050,1663,11,147,3,3031.0,1630.5
m,3050,1610,3088,1663,11,147,4,3069.0,1624.0
e,3088,1610,3126,1664,11,147,5,3107.0,1624.5
n,3126,1610,3164,1663,11,147,6,3145.0,1624.0
t,3164,1610,3202,1664,11,147,7,3183.0,1628.5
a,3202,1610,3240,1664,11,147,8,3221.0,1624.5
r,3240,1610,3278,1663,11,147,9,3259.0,1624.0
i,3278,1610,3316,1663,11,147,10,3297.0,1630.5
o,3316,1610,3354,1664,11,147,11,3335.0,1624.5
l,10,1736,48,1789,12,148,1,29.0,1755.5
e,48,1736,86,1790,12,148,2,67.0,1750.5
s,86,1736,124,1790,12,148,3,105.0,1750.5
 ,124,1736,162,1789,12,148,0,143.0,1736.0
c,162,1736,200,1790,12,149,1,181.0,1750.5
o,200,1736,238,1790,12,149,2,219.0,1750.5
n,238,1736,276,1789,12,149,3,257.0,1750.0
f,276,1736,314,1789,12,149,4,295.0,1755.5
e,314,1736,352,1790,12,149,5,333.0,1750.5
r,352,1736,390,1789,12,149,6,371.0,1750.0
i,390,1736,428,1789,12,149,7,409.0,1756.5
r,428,1736,466,1789,12,149,8,447.0,1750.0
í,466,1736,504,1789,12,149,9,485.0,1756.0
a,504,1736,542,1790,12,149,10,523.0,1750.5
 ,542,1736,580,1789,12,149,0,561.0,1736.0
u,580,1736,618,1790,12,150,1,599.0,1750.0
n,618,1736,656,1789,12,150,2,637.0,1750.0
a,656,1736,694,1790,12,150,3,675.0,1750.5
 ,694,1736,732,1789,12,150,0,713.0,1736.0
v,732,1736,770,1789,12,151,1,751.0,1749.5
e,770,1736,808,1790,12,151,2,789.0,1750.5
n,808,1736,846,1789,12,151,3,827.0,1750.0
t,846,1736,884,1790,12,151,4,865.0,1754.5
a,884,1736,922,1790,12,151,5,903.0,1750.5
j,922,1736,960,1801,12,151,6,941.0,1762.5
a,960,1736,998,1790,12,151,7,979.0,1750.5
 ,998,1736,1036,1789,12,151,0,1017.0,1736.0
s,1036,1736,1074,1790,12,152,1,1055.0,1750.5
e,1074,1736,1112,1790,12,152,2,1093.0,1750.5
l,1112,1736,1150,1789,12,152,3,1131.0,1755.5
e,1150,1736,1188,1790,12,152,4,1169.0,1750.5
c,1188,1736,1226,1790,12,152,5,1207.0,1750.5
t,1226,1736,1264,1790,12,152,6,1245.0,1754.5
i,1264,1736,1302,1789,12,152,7,1283.0,1756.5
v,1302,1736,1340,1789,12,152,8,1321.0,1749.5
a,1340,1736,1378,1790,12,152,9,1359.0,1750.5
 ,1378,1736,1416,1789,12,152,0,1397.0,1736.0
s,1416,1736,1454,1790,12,153,1,1435.0,1750.5
o,1454,1736,1492,1790,12,153,2,1473.0,1750.5
b,1492,1736,1530,1790,12,153,3,1511.0,1756.0
r,1530,1736,1568,1789,12,153,4,1549.0,1750.0
e,1568,1736,1606,1790,12,153,5,1587.0,1750.5
 ,1606,1736,1644,1789,12,153,0,1625.0,1736.0
l,1644,1736,1682,1789,12,154,1,1663.0,1755.5
o,1682,1736,1720,1790,12,154,2,1701.0,1750.5
s,1720,1736,1758,1790,12,154,3,1739.0,1750.5
 ,1758,1736,1796,1789,12,154,0,1777.0,1736.0
