Character,X_Start,Y_Start,X_End,Y_End,Line_Number,Word_Number,Char_Number_in_Word,X_Center,Y_Center
s,390,1106,428,1160,7,76,5,409.0,1120.5
i,428,1106,466,1159,7,76,6,447.0,1126.5
ó,466,1106,504,1160,7,76,7,485.0,1126.5
n,504,1106,542,1159,7,76,8,523.0,1120.0
 ,542,1106,580,1159,7,76,0,561.0,1106.0
d,580,1106,618,1160,7,77,1,599.0,1126.0
e,618,1106,656,1160,7,77,2,637.0,1120.5
l,656,1106,694,1159,7,77,3,675.0,1125.5
 ,694,1106,732,1159,7,77,0,713.0,1106.0
t,732,1106,770,1160,7,78,1,751.0,1124.5
r,770,1106,808,1159,7,78,2,789.0,1120.0
a,808,1106,846,1160,7,78,3,827.0,1120.5
b,846,1106,884,1160,7,78,4,865.0,1126.0
a,884,1106,922,1160,7,78,5,903.0,1120.5
j,922,1106,960,1171,7,78,6,941.0,1132.5
o,960,1106,998,1160,7,78,7,979.0,1120.5
 ,998,1106,1036,1159,7,78,0,1017.0,1106.0
e,1036,1106,1074,1160,7,79,1,1055.0,1120.5
n,1074,1106,1112,1159,7,79,2,1093.0,1120.0
 ,1112,1106,1150,1159,7,79,0,1131.0,1106.0
l,1150,1106,1188,1159,7,80,1,1169.0,1125.5
o,1188,1106,1226,1160,7,80,2,1207.0,1120.5
s,1226,1106,1264,1160,7,80,3,1245.0,1120.5
 ,1264,1106,1302,1159,7,80,0,1283.0,1106.0
h,1302,1106,1340,1159,7,81,1,1321.0,1125.5
u,1340,1106,1378,1160,7,81,2,1359.0,1120.0
m,1378,1106,1416,1159,7,81,3,1397.0,1120.0
a,1416,1106,1454,1160,7,81,4,1435.0,1120.5
n,1454,1106,1492,1159,7,81,5,1473.0,1120.0
o,1492,1106,1530,1160,7,81,6,1511.0,1120.5
s,1530,1106,1568,1160,7,81,7,1549.0,1120.5
 ,1568,1106,1606,1159,7,81,0,1587.0,1106.0
m,1606,1106,1644,1159,7,82,1,1625.0,1120.0
o,1644,1106,1682,1160,7,82,2,1663.0,1120.5
d,1682,1106,1720,1160,7,82,3,1701.0,1126.0
e,1720,1106,1758,1160,7,82,4,1739.0,1120.5
r,1758,1106,1796,1159,7,82,5,1777.0,1120.0
n,1796,1106,1834,1159,7,82,6,1815.0,1120.0
o,1834,1106,1872,1160,7,82,7,1853.0,1120.5
s,1872,1106,1910,1160,7,82,8,1891.0,1120.5
",",1910,1106,1948,1168,7,82,9,1929.0,1115.5
 ,1948,1106,1986,1159,7,82,0,1967.0,1106.0
l,1986,1106,2024,1159,7,83,1,2005.0,1125.5
o,2024,1106,2062,1160,7,83,2,2043.0,1120.5
 ,2062,1106,2100,1159,7,83,0,2081.0,1106.0
q,2100,1106,2138,1171,7,84,1,2119.0,1126.0
u,2138,1106,2176,1160,7,84,2,2157.0,1120.0
e,2176,1106,2214,1160,7,84,3,2195.0,1120.5
 ,2214,1106,2252,1159,7,84,0,2233.0,1106.0
l,2252,1106,2290,1159,7,85,1,2271.0,1125.5
l,2290,1106,2328,1159,7,85,2,2309.0,1125.5
e,2328,1106,2366,1160,7,85,3,2347.0,1120.5
v,2366,1106,2404,1159,7,85,4,2385.0,1119.5
a,2404,1106,2442,1160,7,85,5,2423.0,1120.5
r,2442,1106,2480,1159,7,85,6,2461.0,1120.0
í,2480,1106,2518,1159,7,85,7,2499.0,1126.0
a,2518,1106,2556,1160,7,85,8,2537.0,1120.5
 ,2556,1106,2594,1159,7,85,0,2575.0,1106.0
a,2594,1106,2632,1160,7,86,1,2613.0,1120.5
 ,2632,1106,2670,1159,7,86,0,2651.0,1106.0
u,2670,1106,2708,1160,7,87,1,2689.0,1120.0
n,2708,1106,2746,1159,7,87,2,2727.0,1120.0
 ,2746,1106,2784,1159,7,87,0,2765.0,1106.0
m,2784,1106,2822,1159,7,88,1,2803.0,1120.0
e,2822,1106,2860,1160,7,88,2,2841.0,1120.5
j,2860,1106,2898,1171,7,88,3,2879.0,1132.5
o,2898,1106,2936,1160,7,88,4,2917.0,1120.5
r,2936,1106,2974,1159,7,88,5,2955.0,1120.0
 ,2974,1106,3012,1159,7,88,0,2993.0,1106.0
c,3012,1106,3050,1160,7,89,1,3031.0,1120.5
u,3050,1106,3088,1160,7,89,2,3069.0,1120.0
i,3088,1106,3126,1159,7,89,3,3107.0,1126.5
d,3126,1106,3164,1160,7,89,4,3145.0,1126.0
a,3164,1106,3202,1160,7,89,5,3183.0,1120.5
d,3202,1106,3240,1160,7,89,6,3221.0,1126.0
o,3240,1106,3278,1160,7,89,7,3259.0,1120.5
 ,3278,1106,3316,1159,7,89,0,3297.0,1106.0
d,3316,1106,3354,1160,7,90,1,3335.0,1126.0
e,3354,1106,3392,1160,7,90,2,3373.0,1120.5
l,10,1232,48,1285,8,91,1,29.0,1251.5
a,48,1232,86,1286,8,91,2,67.0,1246.5
 ,86,1232,124,1285,8,91,0,105.0,1232.0
p,124,1232,162,1297,8,92,1,143.0,1252.0
r,162,1232,200,1285,8,92,2,181.0,1246.0
o,200,1232,238,1286,8,92,3,219.0,1246.5
l,238,1232,276,1285,8,92,4,257.0,1251.5
e,276,1232,314,1286,8,92,5,295.0,1246.5
",",314,1232,352,1294,8,92,6,333.0,1241.5
 ,352,1232,390,1285,8,92,0,371.0,1232.0
c,390,1232,428,1286,8,93,1,409.0,1246.5
o,428,1232,466,1286,8,93,2,447.0,1246.5
n,466,1232,504,1285,8,93,3,485.0,1246.0
 ,504,1232,542,1285,8,93,0,523.0,1232.0
m,542,1232,580,1285,8,94,1,561.0,1246.0
e,580,1232,618,1286,8,94,2,599.0,1246.5
j,618,1232,656,1297,8,94,3,637.0,1258.5
o,656,1232,694,1286,8,94,4,675.0,1246.5
r,694,1232,732,1285,8,94,5,713.0,1246.0
 ,732,1232,770,1285,8,94,0,751.0,1232.0
y,770,1232,808,1297,8,95,1,789.0,1251.5
 ,808,1232,846,1285,8,95,0,827.0,1232.0
m,846,1232,884,1285,8,96,1,865.0,1246.0
a,884,1232,922,1286,8,96,2,903.0,1246.5
y,922,1232,960,1297,8,96,3,941.0,1251.5
o,960,1232,998,1286,8,96,4,979.0,1246.5
r,998,1232,1036,1285,8,96,5,1017.0,1246.0
 ,1036,1232,1074,1285,8,96,0,1055.0,1232.0
t,1074,1232,1112,1286,8,97,1,1093.0,1250.5
r,1112,1232,1150,1285,8,97,2,1131.0,1246.0
a,1150,1232,1188,1286,8,97,3,1169.0,1246.5
n,1188,1232,1226,1285,8,97,4,1207.0,1246.0
s,1226,1232,1264,1286,8,97,5,1245.0,1246.5
m,1264,1232,1302,1285,8,97,6,1283.0,1246.0
i,1302,1232,1340,1285,8,97,7,1321.0,1252.5
s,1340,1232,1378,1286,8,97,8,1359.0,1246.5
i,1378,1232,1416,1285,8,97,9,1397.0,1252.5
ó,1416,1232,1454,1286,8,97,10,1435.0,1252.5
n,1454,1232,1492,1285,8,97,11,1473.0,1246.0
 ,1492,1232,1530,1285,8,97,0,1511.0,1232.0
d,1530,1232,1568,1286,8,98,1,1549.0,1252.0
e,1568,1232,1606,1286,8,98,2,1587.0,1246.5
 ,1606,1232,1644,1285,8,98,0,1625.0,1232.0
c,1644,1232,1682,1286,8,99,1,1663.0,1246.5
o,1682,1232,1720,1286,8,99,2,1701.0,1246.5
n,1720,1232,1758,1285,8,99,3,1739.0,1246.0
o,1758,1232,1796,1286,8,99,4,1777.0,1246.5
c,1796,1232,1834,1286,8,99,5,1815.0,1246.5
i,1834,1232,1872,1285,8,99,6,1853.0,1252.5
m,1872,1232,1910,1285,8,99,7,1891.0,1246.0
i,1910,1232,1948,1285,8,99,8,1929.0,1252.5
e,1948,1232,1986,1286,8,99,9,1967.0,1246.5
n,1986,1232,2024,1285,8,99,10,2005.0,1246.0
t,2024,1232,2062,1286,8,99,11,2043.0,1250.5
o,2062,1232,2100,1286,8,99,12,2081.0,1246.5
s,2100,1232,2138,1286,8,99,13,2119.0,1246.5
;,2138,1232,2176,1291,8,99,14,2157.0,1248.5
 ,2176,1232,2214,1285,8,99,0,2195.0,1232.0
u,2214,1232,2252,1286,8,100,1,2233.0,1246.0
n,2252,1232,2290,1285,8,100,2,2271.0,1246.0
 ,2290,1232,2328,1285,8,100,0,2309.0,1232.0
p,2328,1232,2366,1297,8,101,1,2347.0,1252.0
o,2366,1232,2404,1286,8,101,2,2385.0,1246.5
s,2404,1232,2442,1286,8,101,3,2423.0,1246.5
i,2442,1232,2480,1285,8,101,4,2461.0,1252.5
b,2480,1232,2518,1286,8,101,5,2499.0,1252.0
l,2518,1232,2556,1285,8,101,6,2537.0,1251.5
e,2556,1232,2594,1286,8,101,7,2575.0,1246.5
 ,2594,1232,2632,1285,8,101,0,2613.0,1232.0
i,2632,1232,2670,1285,8,102,1,2651.0,1252.5
n,2670,1232,2708,1285,8,102,2,2689.0,1246.0
c,2708,1232,2746,1286,8,102,3,2727.0,1246.5
r,2746,1232,2784,1285,8,102,4,2765.0,1246.0
e,2784,1232,2822,1286,8,102,5,2803.0,1246.5
m,2822,1232,2860,1285,8,102,6,2841.0,1246.0
e,2860,1232,2898,1286,8,102,7,2879.0,1246.5
n,2898,1232,2936,1285,8,102,8,2917.0,1246.0
t,2936,1232,2974,1286,8,102,9,2955.0,1250.5
o,2974,1232,3012,1286,8,102,10,2993.0,1246.5
 ,3012,1232,3050,1285,8,102,0,3031.0,1232.0
e,3050,1232,3088,1286,8,103,1,3069.0,1246.5
n,3088,1232,3126,1285,8,103,2,3107.0,1246.0
 ,3126,1232,3164,1285,8,103,0,3145.0,1232.0
l,3164,1232,3202,1285,8,104,1,3183.0,1251.5
a,3202,1232,3240,1286,8,104,2,3221.0,1246.5
t,10,1358,48,1412,9,105,1,29.0,1376.5
a,48,1358,86,1412,9,105,2,67.0,1372.5
s,86,1358,124,1412,9,105,3,105.0,1372.5
a,124,1358,162,1412,9,105,4,143.0,1372.5
 ,162,1358,200,1411,9,105,0,181.0,1358.0
r,200,1358,238,1411,9,106,1,219.0,1372.0
e,238,1358,276,1412,9,106,2,257.0,1372.5
p,276,1358,314,1423,9,106,3,295.0,1378.0
r,314,1358,352,1411,9,106,4,333.0,1372.0
o,352,1358,390,1412,9,106,5,371.0,1372.5
d,390,1358,428,1412,9,106,6,409.0,1378.0
u,428,1358,466,1412,9,106,7,447.0,1372.0
c,466,1358,504,1412,9,106,8,485.0,1372.5
t,504,1358,542,1412,9,106,9,523.0,1376.5
i,542,1358,580,1411,9,106,10,561.0,1378.5
v,580,1358,618,1411,9,106,11,599.0,1371.5
a,618,1358,656,1412,9,106,12,637.0,1372.5
;,656,1358,694,1417,9,106,13,675.0,1374.5
 ,694,1358,732,1411,9,106,0,713.0,1358.0
u,732,1358,770,1412,9,107,1,751.0,1372.0
n,770,1358,808,1411,9,107,2,789.0,1372.0
a,808,1358,846,1412,9,107,3,827.0,1372.5
 ,846,1358,884,1411,9,107,0,865.0,1358.0
m,884,1358,922,1411,9,108,1,903.0,1372.0
a,922,1358,960,1412,9,108,2,941.0,1372.5
y,960,1358,998,1423,9,108,3,979.0,1377.5
o,998,1358,1036,1412,9,108,4,1017.0,1372.5
r,1036,1358,1074,1411,9,108,5,1055.0,1372.0
 ,1074,1358,1112,1411,9,108,0,1093.0,1358.0
l,1112,1358,1150,1411,9,109,1,1131.0,1377.5
o,1150,1358,1188,1412,9,109,2,1169.0,1372.5
n,1188,1358,1226,1411,9,109,3,1207.0,1372.0
g,1226,1358,1264,1423,9,109,4,1245.0,1378.0
e,1264,1358,1302,1412,9,109,5,1283.0,1372.5
v,1302,1358,1340,1411,9,109,6,1321.0,1371.5
i,1340,1358,1378,1411,9,109,7,1359.0,1378.5
d,1378,1358,1416,1412,9,109,8,1397.0,1378.0
a,1416,1358,1454,1412,9,109,9,1435.0,1372.5
d,1454,1358,1492,1412,9,109,10,1473.0,1378.0
 ,1492,1358,1530,1411,9,109,0,1511.0,1358.0
e,1530,1358,1568,1412,9,110,1,1549.0,1372.5
n,1568,1358,1606,1411,9,110,2,1587.0,1372.0
 ,1606,1358,1644,1411,9,110,0,1625.0,1358.0
l,1644,1358,1682,1411,9,111,1,1663.0,1377.5
o,1682,1358,1720,1412,9,111,2,1701.0,1372.5
s,1720,1358,1758,1412,9,111,3,1739.0,1372.5
 ,1758,1358,1796,1411,9,111,0,1777.0,1358.0
h,1796,1358,1834,1411,9,112,1,1815.0,1377.5
u,1834,1358,1872,1412,9,112,2,1853.0,1372.0
m,1872,1358,1910,1411,9,112,3,1891.0,1372.0
a,1910,1358,1948,1412,9,112,4,1929.0,1372.5
n,1948,1358,1986,1411,9,112,5,1967.0,1372.0
o,1986,1358,2024,1412,9,112,6,2005.0,1372.5
s,2024,1358,2062,1412,9,112,7,2043.0,1372.5
 ,2062,1358,2100,1411,9,112,0,2081.0,1358.0
m,2100,1358,2138,1411,9,113,1,2119.0,1372.0
o,2138,1358,2176,1412,9,113,2,2157.0,1372.5
d,2176,1358,2214,1412,9,113,3,2195.0,1378.0
e,2214,1358,2252,1412,9,113,4,2233.0,1372.5
r,2252,1358,2290,1411,9,113,5,2271.0,1372.0
n,2290,1358,2328,1411,9,113,6,2309.0,1372.0
o,2328,1358,2366,1412,9,113,7,2347.0,1372.5
s,2366,1358,2404,1412,9,113,8,2385.0,1372.5
 ,2404,1358,2442,1411,9,113,0,2423.0,1358.0
y,2442,1358,2480,1423,9,114,1,2461.0,1377.5
 ,2480,1358,2518,1411,9,114,0,2499.0,1358.0
u,2518,1358,2556,1412,9,115,1,2537.0,1372.0
n,2556,1358,2594,1411,9,115,2,2575.0,1372.0
 ,2594,1358,2632,1411,9,115,0,2613.0,1358.0
m,2632,1358,2670,1411,9,116,1,2651.0,1372.0
e,2670,1358,2708,1412,9,116,2,2689.0,1372.5
j,2708,1358,2746,1423,9,116,3,2727.0,1384.5
o,2746,1358,2784,1412,9,116,4,2765.0,1372.5
r,2784,1358,2822,1411,9,116,5,2803.0,1372.0
e,10,1484,48,1538,10,117,1,29.0,1498.5
q,48,1484,86,1549,10,117,2,67.0,1504.0
u,86,1484,124,1538,10,117,3,105.0,1498.0
i,124,1484,162,1537,10,117,4,143.0,1504.5
p,162,1484,200,1549,10,117,5,181.0,1504.0
a,200,1484,238,1538,10,117,6,219.0,1498.5
m,238,1484,276,1537,10,117,7,257.0,1498.0
i,276,1484,314,1537,10,117,8,295.0,1504.5
e,314,1484,352,1538,10,117,9,333.0,1498.5
n,352,1484,390,1537,10,117,10,371.0,1498.0
t,390,1484,428,1538,10,117,11,409.0,1502.5
o,428,1484,466,1538,10,117,12,447.0,1498.5
 ,466,1484,504,1537,10,117,0,485.0,1484.0
c,504,1484,542,1538,10,118,1,523.0,1498.5
u,542,1484,580,1538,10,118,2,561.0,1498.0
l,580,1484,618,1537,10,118,3,599.0,1503.5
t,618,1484,656,1538,10,118,4,637.0,1502.5
u,656,1484,694,1538,10,118,5,675.0,1498.0
r,694,1484,732,1537,10,118,6,713.0,1498.0
a,732,1484,770,1538,10,118,7,751.0,1498.5
l,770,1484,808,1537,10,118,8,789.0,1503.5
 ,808,1484,846,1537,10,118,0,827.0,1484.0
c,846,1484,884,1538,10,119,1,865.0,1498.5
o,884,1484,922,1538,10,119,2,903.0,1498.5
n,922,1484,960,1537,10,119,3,941.0,1498.0
 ,960,1484,998,1537,10,119,0,979.0,1484.0
l,998,1484,1036,1537,10,120,1,1017.0,1503.5
a,1036,1484,1074,1538,10,120,2,1055.0,1498.5
 ,1074,1484,1112,1537,10,120,0,1093.0,1484.0
f,1112,1484,1150,1537,10,121,1,1131.0,1503.5
a,1150,1484,1188,1538,10,121,2,1169.0,1498.5
b,1188,1484,1226,1538,10,121,3,1207.0,1504.0
r,1226,1484,1264,1537,10,121,4,1245.0,1498.0
i,1264,1484,1302,1537,10,121,5,1283.0,1504.5
c,1302,1484,1340,1538,10,121,6,1321.0,1498.5
a,1340,1484,1378,1538,10,121,7,1359.0,1498.5
c,1378,1484,1416,1538,10,121,8,1397.0,1498.5
i,1416,1484,1454,1537,10,121,9,1435.0,1504.5
ó,1454,1484,1492,1538,10,121,10,1473.0,1504.5
n,1492,1484,1530,1537,10,121,11,1511.0,1498.0
 ,1530,1484,1568,1537,10,121,0,1549.0,1484.0
d,1568,1484,1606,1538,10,122,1,1587.0,1504.0
e,1606,1484,1644,1538,10,122,2,1625.0,1498.5
 ,1644,1484,1682,1537,10,122,0,1663.0,1484.0
h,1682,1484,1720,1537,10,123,1,1701.0,1503.5
e,1720,1484,1758,1538,10,123,2,1739.0,1498.5
r,1758,1484,1796,1537,10,123,3,1777.0,1498.0
r,1796,1484,1834,1537,10,123,4,1815.0,1498.0
a,1834,1484,1872,1538,10,123,5,1853.0,1498.5
m,1872,1484,1910,1537,10,123,6,1891.0,1498.0
i,1910,1484,1948,1537,10,123,7,1929.0,1504.5
e,1948,1484,1986,1538,10,123,8,1967.0,1498.5
n,1986,1484,2024,1537,10,123,9,2005.0,1498.0
t,2024,1484,2062,1538,10,123,10,2043.0,1502.5
a,2062,1484,2100,1538,10,123,11,2081.0,1498.5
s,2100,1484,2138,1538,10,123,12,2119.0,1498.5
 ,2138,1484,2176,1537,10,123,0,2157.0,1484.0
c,2176,1484,2214,1538,10,124,1,2195.0,1498.5
l,2214,1484,2252,1537,10,124,2,2233.0,1503.5
a,2252,1484,2290,1538,10,124,3,2271.0,1498.5
v,2290,1484,2328,1537,10,124,4,2309.0,1497.5
e,2328,1484,2366,1538,10,124,5,2347.0,1498.5
",",2366,1484,2404,1546,10,124,6,2385.0,1493.5
 ,2404,1484,2442,1537,10,124,0,2423.0,1484.0
t,2442,1484,2480,1538,10,125,1,2461.0,1502.5
a,2480,1484,2518,1538,10,125,2,2499.0,1498.5
l,2518,1484,2556,1537,10,125,3,2537.0,1503.5
e,2556,1484,2594,1538,10,125,4,2575.0,1498.5
s,2594,1484,2632,1538,10,125,5,2613.0,1498.5
 ,2632,1484,2670,1537,10,125,0,2651.0,1484.0
c,2670,1484,2708,1538,10,126,1,2689.0,1498.5
o,2708,1484,2746,1538,10,126,2,2727.0,1498.5
m,2746,1484,2784,1537,10,126,3,2765.0,1498.0
o,2784,1484,2822,1538,10,126,4,2803.0,1498.5
 ,2822,1484,2860,1537,10,126,0,2841.0,1484.0
l,2860,1484,2898,1537,10,127,1,2879.0,1503.5
a,2898,1484,2936,1538,10,127,2,2917.0,1498.5
s,2936,1484,2974,1538,10,127,3,2955.0,1498.5
 ,2974,1484,3012,1537,10,127,0,2993.0,1484.0
a,3012,1484,3050,1538,10,128,1,3031.0,1498.5
g,3050,1484,3088,1549,10,128,2,3069.0,1504.0
u,3088,1484,3126,1538,10,128,3,3107.0,1498.0
j,3126,1484,3164,1549,10,128,4,3145.0,1510.5
a,3164,1484,3202,1538,10,128,5,3183.0,1498.5
s,3202,1484,3240,1538,10,128,6,3221.0,1498.5
",",3240,1484,3278,1546,10,128,7,3259.0,1493.5
 ,3278,1484,3316,1537,10,128,0,3297.0,1484.0
m,3316,1484,3354,1537,10,129,1,3335.0,1498.0
u,3354,1484,3392,1538,10,129,2,3373.0,1498.0
y,3392,1484,3430,1549,10,129,3,3411.0,1503.5
i,10,1610,48,1663,11,130,1,29.0,1630.5
m,48,1610,86,1663,11,130,2,67.0,1624.0
p,86,1610,124,1675,11,130,3,105.0,1630.0
o,124,1610,162,1664,11,130,4,143.0,1624.5
r,162,1610,200,1663,11,130,5,181.0,1624.0
t,200,1610,238,1664,11,130,6,219.0,1628.5
a,238,1610,276,1664,11,130,7,257.0,1624.5
n,276,1610,314,1663,11,130,8,295.0,1624.0
t,314,1610,352,1664,11,130,9,333.0,1628.5
e,352,1610,390,1664,11,130,10,371.0,1624.5
s,390,1610,428,1664,11,130,11,409.0,1624.5
 ,428,1610,466,1663,11,130,0,447.0,1610.0
p,466,1610,504,1675,11,131,1,485.0,1630.0
a,504,1610,542,1664,11,131,2,523.0,1624.5
r,542,1610,580,1663,11,131,3,561.0,1624.0
a,580,1610,618,1664,11,131,4,599.0,1624.5
 ,618,1610,656,1663,11,131,0,637.0,1610.0
e,656,1610,694,1664,11,132,1,675.0,1624.5
l,694,1610,732,1663,11,132,2,713.0,1629.5
 ,732,1610,770,1663,11,132,0,751.0,1610.0
a,770,1610,808,1664,11,133,1,789.0,1624.5
i,808,1610,846,1663,11,133,2,827.0,1630.5
s,846,1610,884,1664,11,133,3,865.0,1624.5
l,884,1610,922,1663,11,133,4,903.0,1629.5
a,922,1610,960,1664,11,133,5,941.0,1624.5
m,960,1610,998,1663,11,133,6,979.0,1624.0
i,998,1610,1036,1663,11,133,7,1017.0,1630.5
e,1036,1610,1074,1664,11,133,8,1055.0,1624.5
n,1074,1610,1112,1663,11,133,9,1093.0,1624.0
t,1112,1610,1150,1664,11,133,10,1131.0,1628.5
o,1150,1610,1188,1664,11,133,11,1169.0,1624.5
 ,1188,1610,1226,1663,11,133,0,1207.0,1610.0
t,1226,1610,1264,1664,11,134,1,1245.0,1628.5
é,1264,1610,1302,1664,11,134,2,1283.0,1630.5
r,1302,1610,1340,1663,11,134,3,1321.0,1624.0
m,1340,1610,1378,1663,11,134,4,1359.0,1624.0
i,1378,1610,1416,1663,11,134,5,1397.0,1630.5
c,1416,1610,1454,1664,11,134,6,1435.0,1624.5
o,1454,1610,1492,1664,11,134,7,1473.0,1624.5
.,1492,1610,1530,1664,11,134,8,1511.0,1614.0
